ip_id,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR
1098,33,6.0,18.0,15.0,33.0,12.0,15.0,54.0,45.0
1099,34,5.0,20.0,23.0,20.0,14.0,14.0,55.0,44.0
11,54,5.0,24.0,11.0,24.0,9.0,25.0,50.0,50.0
110,53,5.0,32.0,15.0,22.0,7.0,16.0,52.0,47.0
1100,41,14.0,14.0,19.0,19.0,12.0,19.0,65.0,34.0
1101,48,2.0,18.0,20.0,20.0,18.0,18.0,60.0,39.0
1102,34,20.0,14.0,17.0,20.0,2.0,23.0,29.0,70.0
1103,35,2.0,40.0,8.0,20.0,11.0,17.0,54.0,45.0
1104,41,7.0,19.0,17.0,14.0,14.0,26.0,58.0,41.0
1105,35,0.0,34.0,34.0,8.0,17.0,5.0,51.0,48.0
1106,37,2.0,10.0,13.0,29.0,10.0,32.0,54.0,45.0
1107,31,3.0,19.0,22.0,19.0,12.0,22.0,58.0,41.0
1108,35,2.0,34.0,22.0,8.0,11.0,20.0,40.0,60.0
1109,29,6.0,24.0,27.0,20.0,13.0,6.0,58.0,41.0
111,36,19.0,19.0,13.0,25.0,5.0,16.0,38.0,61.0
1110,31,3.0,16.0,22.0,22.0,16.0,19.0,58.0,41.0
1111,31,6.0,19.0,16.0,22.0,9.0,25.0,67.0,32.0
1112,42,11.0,9.0,30.0,16.0,4.0,26.0,54.0,45.0
1113,32,6.0,25.0,31.0,21.0,3.0,12.0,53.0,46.0
1114,41,7.0,19.0,31.0,19.0,9.0,12.0,60.0,39.0
1115,38,5.0,23.0,21.0,18.0,13.0,18.0,47.0,52.0
1116,42,4.0,30.0,7.0,14.0,14.0,28.0,64.0,35.0
1117,29,0.0,17.0,20.0,34.0,6.0,20.0,65.0,34.0
1118,45,6.0,22.0,22.0,15.0,8.0,24.0,42.0,57.0
1119,43,4.0,27.0,16.0,25.0,4.0,20.0,41.0,58.0
112,49,10.0,20.0,24.0,18.0,10.0,16.0,53.0,46.0
1120,36,8.0,19.0,27.0,8.0,8.0,27.0,61.0,38.0
1121,40,17.0,22.0,17.0,20.0,12.0,10.0,37.0,62.0
1122,38,10.0,26.0,5.0,21.0,10.0,26.0,55.0,44.0
1123,35,11.0,11.0,25.0,22.0,2.0,25.0,54.0,45.0
1124,33,12.0,27.0,12.0,30.0,6.0,12.0,36.0,63.0
1125,42,7.0,21.0,30.0,14.0,7.0,19.0,61.0,38.0
1126,30,6.0,20.0,23.0,20.0,10.0,20.0,36.0,63.0
1127,38,15.0,26.0,15.0,10.0,5.0,26.0,55.0,44.0
1128,40,7.0,20.0,22.0,22.0,5.0,22.0,45.0,55.0
1129,37,8.0,21.0,16.0,16.0,10.0,27.0,62.0,37.0
113,30,16.0,13.0,26.0,20.0,3.0,20.0,43.0,56.0
1130,42,11.0,9.0,23.0,23.0,11.0,19.0,64.0,35.0
1131,37,13.0,27.0,27.0,8.0,13.0,10.0,48.0,51.0
1132,31,6.0,22.0,25.0,16.0,6.0,22.0,51.0,48.0
1133,37,5.0,18.0,27.0,18.0,10.0,18.0,48.0,51.0
1134,39,7.0,23.0,23.0,20.0,5.0,20.0,48.0,51.0
1135,40,10.0,27.0,20.0,15.0,2.0,25.0,50.0,50.0
1136,40,17.0,17.0,22.0,10.0,12.0,20.0,57.0,42.0
1137,33,6.0,36.0,9.0,18.0,9.0,21.0,48.0,51.0
1138,31,22.0,16.0,16.0,9.0,9.0,25.0,45.0,54.0
1139,41,9.0,14.0,26.0,24.0,12.0,12.0,51.0,48.0
114,36,19.0,22.0,13.0,8.0,16.0,19.0,55.0,44.0
1140,29,3.0,24.0,27.0,17.0,6.0,20.0,48.0,51.0
1141,39,12.0,25.0,25.0,15.0,12.0,7.0,41.0,58.0
1142,37,8.0,24.0,16.0,24.0,18.0,8.0,54.0,45.0
1143,35,5.0,14.0,22.0,22.0,14.0,20.0,51.0,48.0
1144,34,11.0,20.0,29.0,14.0,5.0,17.0,52.0,47.0
1145,32,6.0,31.0,25.0,15.0,9.0,12.0,75.0,25.0
1146,29,10.0,27.0,27.0,20.0,3.0,10.0,34.0,65.0
1147,43,20.0,23.0,11.0,11.0,11.0,20.0,46.0,53.0
1148,41,9.0,19.0,19.0,21.0,7.0,21.0,58.0,41.0
1149,35,8.0,17.0,22.0,17.0,8.0,25.0,60.0,40.0
115,45,11.0,11.0,26.0,13.0,8.0,28.0,46.0,53.0
1150,44,6.0,18.0,11.0,31.0,4.0,27.0,47.0,52.0
1151,41,9.0,17.0,31.0,17.0,2.0,21.0,41.0,58.0
1152,43,13.0,11.0,27.0,23.0,6.0,16.0,37.0,62.0
1153,32,3.0,12.0,34.0,34.0,12.0,3.0,50.0,50.0
1154,43,18.0,18.0,16.0,13.0,13.0,18.0,46.0,53.0
1155,36,11.0,22.0,19.0,22.0,8.0,16.0,47.0,52.0
1156,32,15.0,9.0,15.0,40.0,6.0,12.0,53.0,46.0
1157,33,9.0,12.0,27.0,33.0,12.0,6.0,42.0,57.0
1158,47,19.0,12.0,21.0,14.0,10.0,21.0,42.0,57.0
1159,30,13.0,20.0,16.0,33.0,3.0,13.0,50.0,50.0
116,42,14.0,4.0,21.0,21.0,11.0,26.0,42.0,57.0
1160,34,5.0,32.0,17.0,11.0,8.0,23.0,44.0,55.0
1161,43,18.0,23.0,25.0,9.0,9.0,13.0,27.0,72.0
1162,29,17.0,13.0,13.0,24.0,6.0,24.0,51.0,48.0
1163,34,5.0,26.0,17.0,11.0,11.0,26.0,50.0,50.0
1164,25,8.0,24.0,20.0,20.0,8.0,20.0,56.0,44.0
1165,38,26.0,15.0,7.0,13.0,13.0,23.0,47.0,52.0
1166,35,8.0,5.0,31.0,11.0,5.0,37.0,57.0,42.0
1167,31,12.0,16.0,16.0,19.0,22.0,12.0,58.0,41.0
1168,35,5.0,31.0,22.0,14.0,11.0,14.0,65.0,34.0
1169,34,5.0,8.0,32.0,8.0,5.0,38.0,64.0,35.0
117,37,5.0,16.0,16.0,18.0,13.0,29.0,67.0,32.0
1170,45,15.0,17.0,17.0,13.0,11.0,24.0,53.0,46.0
1171,40,12.0,27.0,10.0,7.0,12.0,30.0,50.0,50.0
1172,28,7.0,14.0,25.0,21.0,7.0,25.0,53.0,46.0
1173,45,13.0,13.0,24.0,20.0,11.0,17.0,51.0,48.0
1174,36,11.0,27.0,19.0,11.0,5.0,25.0,36.0,63.0
1175,43,11.0,18.0,16.0,18.0,16.0,18.0,51.0,48.0
1176,44,11.0,20.0,20.0,25.0,6.0,15.0,61.0,38.0
1177,33,9.0,15.0,24.0,15.0,15.0,21.0,63.0,36.0
1178,41,9.0,19.0,19.0,14.0,17.0,19.0,51.0,48.0
1179,47,8.0,34.0,8.0,21.0,6.0,21.0,57.0,42.0
118,35,0.0,17.0,22.0,20.0,8.0,31.0,60.0,40.0
1180,36,11.0,27.0,22.0,13.0,11.0,13.0,66.0,33.0
1181,40,5.0,27.0,17.0,17.0,12.0,20.0,40.0,60.0
1182,39,10.0,28.0,15.0,15.0,7.0,23.0,58.0,41.0
1183,46,8.0,26.0,28.0,17.0,4.0,15.0,43.0,56.0
1184,33,6.0,15.0,24.0,27.0,12.0,15.0,66.0,33.0
1185,32,9.0,21.0,12.0,21.0,6.0,28.0,43.0,56.0
1186,33,9.0,21.0,21.0,24.0,9.0,15.0,51.0,48.0
1187,41,0.0,36.0,14.0,21.0,7.0,19.0,53.0,46.0
1188,31,9.0,32.0,16.0,19.0,0.0,22.0,45.0,54.0
1189,46,8.0,10.0,17.0,17.0,21.0,23.0,50.0,50.0
119,47,14.0,14.0,21.0,17.0,4.0,27.0,48.0,51.0
1190,44,6.0,27.0,11.0,25.0,6.0,22.0,70.0,29.0
1191,51,9.0,7.0,21.0,33.0,7.0,19.0,39.0,60.0
1192,44,13.0,20.0,20.0,11.0,15.0,18.0,59.0,40.0
1193,36,5.0,27.0,30.0,11.0,11.0,13.0,47.0,52.0
1194,39,15.0,20.0,17.0,20.0,10.0,15.0,48.0,51.0
1195,33,9.0,21.0,18.0,18.0,9.0,24.0,51.0,48.0
1196,39,5.0,15.0,20.0,25.0,10.0,23.0,51.0,48.0
1197,44,11.0,25.0,22.0,18.0,13.0,9.0,52.0,47.0
1198,33,6.0,27.0,6.0,27.0,9.0,24.0,72.0,27.0
1199,29,10.0,13.0,34.0,17.0,10.0,13.0,41.0,58.0
12,35,5.0,14.0,25.0,31.0,14.0,8.0,42.0,57.0
120,32,12.0,3.0,25.0,28.0,9.0,21.0,56.0,43.0
1200,38,7.0,7.0,31.0,36.0,2.0,13.0,34.0,65.0
1201,41,2.0,19.0,12.0,34.0,14.0,17.0,46.0,53.0
1202,45,6.0,22.0,17.0,20.0,8.0,24.0,53.0,46.0
1203,48,6.0,14.0,33.0,18.0,10.0,16.0,45.0,54.0
1204,43,13.0,20.0,18.0,18.0,11.0,16.0,55.0,44.0
1205,41,7.0,19.0,21.0,26.0,12.0,12.0,53.0,46.0
1206,44,13.0,20.0,18.0,20.0,9.0,18.0,40.0,59.0
1207,32,15.0,15.0,12.0,25.0,12.0,18.0,46.0,53.0
1208,35,14.0,11.0,22.0,20.0,8.0,22.0,48.0,51.0
1209,45,15.0,22.0,17.0,26.0,13.0,4.0,51.0,48.0
121,34,8.0,32.0,14.0,26.0,5.0,11.0,52.0,47.0
1210,35,8.0,8.0,8.0,34.0,11.0,28.0,60.0,40.0
1211,30,6.0,10.0,23.0,20.0,16.0,23.0,63.0,36.0
1212,35,5.0,20.0,8.0,22.0,20.0,22.0,45.0,54.0
1213,41,12.0,17.0,21.0,19.0,9.0,19.0,63.0,36.0
1214,28,7.0,21.0,10.0,17.0,14.0,28.0,39.0,60.0
1215,42,11.0,14.0,11.0,45.0,7.0,9.0,47.0,52.0
1216,31,12.0,22.0,22.0,16.0,9.0,16.0,41.0,58.0
1217,46,8.0,17.0,36.0,13.0,8.0,15.0,60.0,39.0
1218,47,6.0,14.0,29.0,23.0,10.0,14.0,57.0,42.0
1219,35,11.0,5.0,14.0,31.0,17.0,20.0,51.0,48.0
122,38,5.0,21.0,26.0,23.0,10.0,13.0,57.0,42.0
1220,55,10.0,18.0,23.0,14.0,12.0,20.0,45.0,54.0
1221,31,6.0,16.0,32.0,22.0,3.0,19.0,38.0,61.0
1222,32,9.0,21.0,12.0,18.0,18.0,18.0,46.0,53.0
1223,39,2.0,25.0,28.0,17.0,5.0,20.0,46.0,53.0
1224,60,6.0,18.0,21.0,15.0,10.0,28.0,51.0,48.0
1225,36,11.0,25.0,22.0,16.0,8.0,16.0,50.0,50.0
1226,42,16.0,16.0,21.0,30.0,4.0,9.0,38.0,61.0
1227,24,12.0,8.0,20.0,20.0,8.0,29.0,54.0,45.0
1228,27,11.0,25.0,14.0,29.0,7.0,11.0,44.0,55.0
1229,35,14.0,40.0,14.0,8.0,2.0,20.0,37.0,62.0
123,32,6.0,15.0,18.0,28.0,6.0,25.0,56.0,43.0
1230,39,7.0,20.0,28.0,10.0,12.0,20.0,58.0,41.0
1231,47,6.0,21.0,21.0,21.0,6.0,23.0,48.0,51.0
1232,37,13.0,27.0,18.0,18.0,10.0,10.0,59.0,40.0
1233,42,7.0,16.0,19.0,26.0,9.0,21.0,66.0,33.0
1234,35,11.0,22.0,14.0,28.0,11.0,11.0,42.0,57.0
1235,39,5.0,12.0,30.0,15.0,17.0,17.0,58.0,41.0
1236,40,7.0,17.0,25.0,12.0,10.0,27.0,47.0,52.0
1237,40,15.0,17.0,7.0,17.0,7.0,35.0,45.0,55.0
1238,35,5.0,28.0,14.0,28.0,2.0,20.0,37.0,62.0
1239,42,9.0,11.0,23.0,21.0,19.0,14.0,57.0,42.0
124,27,0.0,22.0,22.0,22.0,18.0,14.0,62.0,37.0
1240,38,13.0,21.0,15.0,26.0,10.0,13.0,47.0,52.0
1241,42,9.0,19.0,23.0,16.0,16.0,14.0,50.0,50.0
1242,45,17.0,22.0,17.0,24.0,6.0,11.0,42.0,57.0
1243,37,5.0,18.0,21.0,24.0,5.0,24.0,45.0,54.0
1244,42,14.0,21.0,23.0,14.0,9.0,16.0,54.0,45.0
1245,44,13.0,20.0,25.0,13.0,13.0,13.0,61.0,38.0
1246,39,7.0,38.0,17.0,17.0,0.0,17.0,48.0,51.0
1247,37,8.0,10.0,27.0,27.0,2.0,24.0,48.0,51.0
1248,45,6.0,33.0,24.0,20.0,11.0,4.0,55.0,44.0
1249,36,11.0,25.0,11.0,19.0,13.0,19.0,50.0,50.0
125,43,6.0,18.0,18.0,30.0,9.0,16.0,62.0,37.0
1250,34,5.0,20.0,11.0,20.0,5.0,35.0,47.0,52.0
1251,38,10.0,10.0,21.0,28.0,5.0,23.0,52.0,47.0
1252,36,8.0,22.0,19.0,13.0,13.0,22.0,52.0,47.0
1253,38,10.0,26.0,23.0,23.0,2.0,13.0,42.0,57.0
1254,41,4.0,19.0,29.0,21.0,17.0,7.0,65.0,34.0
1255,44,4.0,29.0,15.0,27.0,11.0,11.0,50.0,50.0
1256,45,13.0,22.0,20.0,17.0,8.0,17.0,55.0,44.0
1257,38,18.0,18.0,26.0,18.0,10.0,7.0,47.0,52.0
1258,38,10.0,21.0,10.0,18.0,15.0,23.0,65.0,34.0
1259,36,5.0,16.0,25.0,22.0,5.0,25.0,41.0,58.0
126,36,13.0,11.0,16.0,22.0,19.0,16.0,52.0,47.0
1260,37,16.0,27.0,16.0,18.0,10.0,10.0,43.0,56.0
1261,38,13.0,15.0,15.0,15.0,15.0,23.0,42.0,57.0
1262,47,10.0,14.0,17.0,31.0,8.0,17.0,46.0,53.0
1263,38,18.0,13.0,15.0,21.0,7.0,23.0,65.0,34.0
1264,27,11.0,18.0,0.0,33.0,11.0,25.0,48.0,51.0
1265,41,4.0,19.0,24.0,21.0,9.0,19.0,39.0,60.0
1266,28,7.0,32.0,10.0,17.0,17.0,14.0,64.0,35.0
1267,42,21.0,11.0,14.0,19.0,7.0,26.0,33.0,66.0
1268,22,4.0,36.0,13.0,4.0,27.0,13.0,63.0,36.0
1269,47,8.0,25.0,23.0,17.0,10.0,14.0,48.0,51.0
127,50,6.0,26.0,10.0,26.0,4.0,28.0,42.0,58.0
1270,31,12.0,25.0,16.0,16.0,6.0,22.0,51.0,48.0
1271,35,11.0,17.0,17.0,28.0,8.0,17.0,45.0,54.0
1272,35,11.0,11.0,20.0,22.0,17.0,17.0,48.0,51.0
1273,39,20.0,17.0,20.0,23.0,7.0,10.0,41.0,58.0
1274,44,9.0,20.0,22.0,18.0,11.0,18.0,50.0,50.0
1275,35,2.0,28.0,17.0,20.0,14.0,17.0,60.0,40.0
1276,29,6.0,24.0,31.0,17.0,6.0,13.0,58.0,41.0
1277,44,6.0,29.0,15.0,13.0,20.0,13.0,59.0,40.0
1278,33,9.0,21.0,15.0,24.0,6.0,24.0,39.0,60.0
1279,35,2.0,40.0,20.0,8.0,11.0,17.0,57.0,42.0
128,30,10.0,30.0,13.0,23.0,10.0,13.0,53.0,46.0
1280,38,10.0,13.0,10.0,15.0,15.0,34.0,57.0,42.0
1281,35,17.0,11.0,17.0,40.0,0.0,14.0,45.0,54.0
1282,31,6.0,16.0,22.0,19.0,12.0,22.0,51.0,48.0
1283,32,6.0,25.0,28.0,6.0,12.0,21.0,62.0,37.0
1284,40,5.0,30.0,12.0,20.0,15.0,17.0,65.0,35.0
1285,36,8.0,22.0,19.0,22.0,5.0,22.0,55.0,44.0
1286,37,5.0,21.0,27.0,21.0,5.0,18.0,59.0,40.0
1287,27,7.0,22.0,29.0,11.0,7.0,22.0,55.0,44.0
1288,41,17.0,19.0,24.0,17.0,9.0,12.0,51.0,48.0
1289,36,11.0,33.0,11.0,25.0,8.0,11.0,63.0,36.0
129,27,18.0,11.0,7.0,29.0,7.0,25.0,59.0,40.0
1290,38,21.0,13.0,10.0,21.0,7.0,26.0,39.0,60.0
1291,47,10.0,21.0,17.0,17.0,12.0,21.0,55.0,44.0
1292,38,5.0,21.0,26.0,15.0,2.0,28.0,57.0,42.0
1293,42,11.0,26.0,11.0,21.0,16.0,11.0,59.0,40.0
1294,41,7.0,24.0,26.0,14.0,4.0,21.0,53.0,46.0
1295,42,11.0,26.0,11.0,16.0,11.0,21.0,50.0,50.0
1296,46,10.0,13.0,10.0,28.0,13.0,23.0,43.0,56.0
1297,39,20.0,15.0,23.0,7.0,12.0,20.0,48.0,51.0
1298,36,11.0,8.0,16.0,30.0,5.0,27.0,36.0,63.0
1299,29,3.0,24.0,24.0,24.0,3.0,20.0,48.0,51.0
13,40,2.0,25.0,20.0,22.0,12.0,17.0,57.0,42.0
130,42,11.0,19.0,11.0,26.0,9.0,21.0,64.0,35.0
1300,28,10.0,14.0,17.0,21.0,7.0,28.0,53.0,46.0
1301,38,5.0,21.0,23.0,21.0,5.0,23.0,36.0,63.0
1302,31,9.0,22.0,16.0,29.0,9.0,12.0,48.0,51.0
1303,22,9.0,22.0,9.0,31.0,9.0,18.0,45.0,54.0
1304,37,8.0,29.0,8.0,32.0,8.0,13.0,40.0,59.0
1305,42,14.0,19.0,21.0,16.0,2.0,26.0,45.0,54.0
1306,29,10.0,24.0,20.0,17.0,3.0,24.0,51.0,48.0
1307,49,6.0,30.0,14.0,18.0,4.0,26.0,65.0,34.0
1308,31,12.0,22.0,25.0,16.0,3.0,19.0,48.0,51.0
1309,32,18.0,31.0,9.0,18.0,12.0,9.0,40.0,59.0
131,39,17.0,28.0,28.0,5.0,5.0,15.0,38.0,61.0
1310,32,12.0,25.0,12.0,25.0,3.0,21.0,43.0,56.0
1311,45,8.0,22.0,11.0,24.0,8.0,24.0,62.0,37.0
1312,43,9.0,18.0,16.0,11.0,11.0,32.0,58.0,41.0
1313,26,0.0,19.0,19.0,23.0,15.0,23.0,53.0,46.0
1314,39,20.0,12.0,20.0,20.0,5.0,20.0,43.0,56.0
1315,33,9.0,15.0,12.0,21.0,12.0,30.0,66.0,33.0
1316,39,7.0,17.0,23.0,25.0,12.0,12.0,58.0,41.0
1317,44,11.0,29.0,13.0,18.0,9.0,18.0,54.0,45.0
1318,38,7.0,26.0,26.0,10.0,5.0,23.0,55.0,44.0
1319,32,9.0,18.0,25.0,18.0,12.0,15.0,56.0,43.0
132,39,7.0,17.0,12.0,25.0,15.0,20.0,64.0,35.0
1320,44,9.0,18.0,15.0,34.0,4.0,18.0,47.0,52.0
1321,42,11.0,9.0,19.0,23.0,14.0,21.0,59.0,40.0
1322,42,11.0,19.0,16.0,21.0,14.0,16.0,61.0,38.0
1323,37,16.0,16.0,21.0,18.0,13.0,13.0,54.0,45.0
1324,42,9.0,16.0,30.0,21.0,7.0,14.0,47.0,52.0
1325,30,6.0,10.0,30.0,6.0,13.0,33.0,63.0,36.0
1326,38,2.0,28.0,23.0,23.0,5.0,15.0,52.0,47.0
1327,41,21.0,19.0,24.0,9.0,9.0,14.0,43.0,56.0
1328,45,2.0,24.0,24.0,15.0,6.0,26.0,66.0,33.0
1329,37,5.0,16.0,29.0,24.0,10.0,13.0,40.0,59.0
133,39,10.0,35.0,7.0,25.0,7.0,12.0,48.0,51.0
1330,44,9.0,29.0,18.0,13.0,6.0,22.0,54.0,45.0
1331,38,5.0,15.0,23.0,26.0,13.0,15.0,52.0,47.0
1332,40,10.0,20.0,25.0,22.0,0.0,22.0,42.0,57.0
1333,29,10.0,17.0,13.0,31.0,10.0,17.0,44.0,55.0
1334,51,15.0,23.0,9.0,19.0,9.0,21.0,54.0,45.0
1335,47,6.0,25.0,19.0,17.0,12.0,19.0,55.0,44.0
1336,29,17.0,27.0,24.0,20.0,0.0,10.0,48.0,51.0
1337,28,10.0,14.0,28.0,25.0,14.0,7.0,60.0,39.0
1338,32,9.0,21.0,15.0,21.0,9.0,21.0,50.0,50.0
1339,34,5.0,11.0,41.0,11.0,8.0,20.0,35.0,64.0
134,40,25.0,10.0,15.0,25.0,10.0,15.0,52.0,47.0
1340,33,6.0,15.0,18.0,18.0,18.0,24.0,60.0,39.0
1341,29,10.0,13.0,24.0,27.0,3.0,20.0,44.0,55.0
1342,40,12.0,27.0,15.0,32.0,0.0,12.0,40.0,60.0
1343,42,11.0,16.0,26.0,14.0,14.0,16.0,47.0,52.0
1344,35,14.0,25.0,22.0,20.0,2.0,14.0,45.0,54.0
1345,31,3.0,19.0,29.0,22.0,12.0,12.0,64.0,35.0
1346,40,7.0,25.0,15.0,20.0,5.0,27.0,55.0,45.0
1347,39,12.0,23.0,10.0,28.0,7.0,17.0,46.0,53.0
1348,48,14.0,6.0,16.0,22.0,16.0,22.0,60.0,39.0
1349,50,12.0,18.0,32.0,16.0,2.0,20.0,56.0,44.0
135,37,10.0,21.0,16.0,18.0,10.0,21.0,59.0,40.0
1350,41,4.0,17.0,29.0,19.0,12.0,17.0,63.0,36.0
1351,39,12.0,15.0,28.0,10.0,15.0,17.0,38.0,61.0
1352,35,14.0,17.0,17.0,17.0,11.0,22.0,57.0,42.0
1353,27,3.0,22.0,25.0,40.0,3.0,3.0,44.0,55.0
1354,36,8.0,8.0,8.0,38.0,16.0,19.0,55.0,44.0
1355,37,16.0,5.0,27.0,16.0,10.0,24.0,59.0,40.0
1356,37,13.0,24.0,13.0,10.0,13.0,24.0,45.0,54.0
1357,37,10.0,16.0,21.0,16.0,8.0,27.0,62.0,37.0
1358,44,11.0,25.0,18.0,20.0,11.0,13.0,45.0,54.0
1359,42,2.0,21.0,21.0,23.0,16.0,14.0,42.0,57.0
136,35,8.0,28.0,11.0,11.0,11.0,28.0,37.0,62.0
1360,42,7.0,23.0,19.0,14.0,11.0,23.0,45.0,54.0
1361,44,9.0,22.0,27.0,9.0,9.0,22.0,50.0,50.0
1362,49,10.0,16.0,18.0,22.0,4.0,28.0,53.0,46.0
1363,40,7.0,25.0,17.0,20.0,5.0,25.0,60.0,40.0
1364,35,5.0,34.0,17.0,17.0,11.0,14.0,54.0,45.0
1365,43,9.0,25.0,16.0,27.0,4.0,16.0,58.0,41.0
1366,41,17.0,19.0,17.0,12.0,14.0,19.0,43.0,56.0
1367,45,11.0,26.0,11.0,20.0,11.0,20.0,46.0,53.0
1368,42,4.0,21.0,33.0,7.0,11.0,21.0,52.0,47.0
1369,40,10.0,20.0,27.0,15.0,10.0,17.0,62.0,37.0
137,42,4.0,23.0,19.0,21.0,9.0,21.0,54.0,45.0
1370,42,7.0,26.0,11.0,23.0,2.0,28.0,50.0,50.0
1371,35,17.0,22.0,17.0,20.0,11.0,11.0,40.0,60.0
1372,39,17.0,23.0,15.0,12.0,7.0,23.0,51.0,48.0
1373,32,15.0,28.0,21.0,15.0,12.0,6.0,37.0,62.0
1374,38,7.0,7.0,23.0,23.0,13.0,23.0,55.0,44.0
1375,42,11.0,21.0,14.0,30.0,11.0,9.0,54.0,45.0
1376,34,20.0,23.0,32.0,11.0,5.0,5.0,44.0,55.0
1377,37,8.0,27.0,16.0,24.0,10.0,13.0,51.0,48.0
1378,48,12.0,29.0,20.0,14.0,4.0,18.0,50.0,50.0
1379,42,16.0,14.0,26.0,16.0,11.0,14.0,45.0,54.0
138,39,7.0,17.0,25.0,17.0,5.0,25.0,56.0,43.0
1380,44,9.0,15.0,13.0,25.0,9.0,27.0,56.0,43.0
1381,31,6.0,19.0,12.0,32.0,6.0,22.0,48.0,51.0
1382,35,5.0,8.0,31.0,17.0,20.0,17.0,54.0,45.0
1383,40,22.0,12.0,20.0,30.0,10.0,5.0,55.0,45.0
1384,37,5.0,16.0,13.0,24.0,8.0,32.0,45.0,54.0
1385,32,6.0,25.0,18.0,28.0,3.0,18.0,43.0,56.0
1386,36,11.0,25.0,13.0,16.0,8.0,25.0,41.0,58.0
1387,35,5.0,20.0,25.0,17.0,5.0,25.0,34.0,65.0
1388,35,2.0,20.0,25.0,17.0,17.0,17.0,65.0,34.0
1389,37,5.0,24.0,13.0,21.0,10.0,24.0,54.0,45.0
139,39,12.0,28.0,15.0,17.0,15.0,10.0,64.0,35.0
1390,36,5.0,11.0,22.0,30.0,11.0,19.0,55.0,44.0
1391,34,8.0,14.0,20.0,23.0,11.0,20.0,61.0,38.0
1392,45,15.0,13.0,20.0,15.0,11.0,24.0,42.0,57.0
1393,34,5.0,14.0,29.0,26.0,5.0,17.0,50.0,50.0
1394,37,8.0,24.0,10.0,21.0,8.0,27.0,54.0,45.0
1395,39,12.0,28.0,12.0,20.0,15.0,10.0,56.0,43.0
1396,42,7.0,28.0,14.0,19.0,16.0,14.0,64.0,35.0
1397,38,7.0,21.0,18.0,26.0,13.0,13.0,57.0,42.0
1398,46,4.0,32.0,19.0,17.0,6.0,19.0,60.0,39.0
1399,31,9.0,19.0,16.0,16.0,9.0,29.0,51.0,48.0
14,26,7.0,26.0,11.0,30.0,7.0,15.0,57.0,42.0
140,35,2.0,8.0,22.0,17.0,14.0,34.0,71.0,28.0
1400,36,13.0,11.0,30.0,16.0,5.0,22.0,50.0,50.0
1401,39,10.0,23.0,23.0,17.0,0.0,25.0,41.0,58.0
1402,38,13.0,13.0,23.0,18.0,10.0,21.0,60.0,39.0
1403,32,15.0,18.0,15.0,21.0,12.0,15.0,43.0,56.0
1404,38,15.0,26.0,23.0,15.0,2.0,15.0,47.0,52.0
1405,31,9.0,9.0,12.0,19.0,12.0,35.0,48.0,51.0
1406,45,8.0,24.0,17.0,22.0,13.0,13.0,55.0,44.0
1407,34,8.0,23.0,8.0,23.0,14.0,20.0,55.0,44.0
1408,35,8.0,14.0,28.0,17.0,8.0,22.0,45.0,54.0
1409,23,13.0,26.0,17.0,21.0,4.0,17.0,47.0,52.0
141,25,8.0,24.0,24.0,20.0,8.0,16.0,52.0,48.0
1410,46,15.0,17.0,26.0,17.0,4.0,19.0,47.0,52.0
1411,36,11.0,13.0,25.0,22.0,5.0,22.0,38.0,61.0
1412,35,11.0,14.0,20.0,17.0,11.0,25.0,57.0,42.0
1413,35,8.0,22.0,14.0,11.0,14.0,28.0,48.0,51.0
1414,34,11.0,29.0,14.0,20.0,8.0,14.0,55.0,44.0
1415,36,13.0,16.0,22.0,13.0,11.0,22.0,50.0,50.0
1416,46,10.0,21.0,17.0,23.0,6.0,19.0,50.0,50.0
1417,42,7.0,7.0,21.0,33.0,11.0,19.0,50.0,50.0
1418,40,10.0,17.0,17.0,20.0,10.0,25.0,60.0,40.0
1419,49,4.0,22.0,16.0,22.0,14.0,20.0,48.0,51.0
142,43,13.0,20.0,16.0,20.0,9.0,18.0,44.0,55.0
1420,33,0.0,27.0,18.0,15.0,12.0,27.0,57.0,42.0
1421,40,10.0,15.0,27.0,20.0,7.0,20.0,45.0,55.0
1422,25,8.0,20.0,20.0,24.0,12.0,16.0,36.0,64.0
1423,36,8.0,19.0,25.0,16.0,5.0,25.0,50.0,50.0
1424,43,6.0,23.0,18.0,30.0,4.0,16.0,55.0,44.0
1425,37,5.0,27.0,24.0,27.0,2.0,13.0,59.0,40.0
1426,45,8.0,17.0,20.0,15.0,13.0,24.0,51.0,48.0
1427,35,14.0,25.0,20.0,22.0,11.0,5.0,54.0,45.0
1428,34,8.0,20.0,23.0,8.0,8.0,29.0,41.0,58.0
1429,38,13.0,21.0,18.0,21.0,7.0,18.0,57.0,42.0
143,46,8.0,19.0,17.0,23.0,10.0,19.0,50.0,50.0
1430,37,18.0,5.0,16.0,29.0,2.0,27.0,48.0,51.0
1431,47,6.0,17.0,21.0,14.0,17.0,23.0,59.0,40.0
1432,38,18.0,15.0,10.0,23.0,7.0,23.0,36.0,63.0
1433,41,12.0,7.0,17.0,24.0,9.0,29.0,46.0,53.0
1434,33,6.0,6.0,30.0,24.0,18.0,15.0,60.0,39.0
1435,36,19.0,16.0,22.0,19.0,8.0,13.0,50.0,50.0
1436,41,9.0,12.0,19.0,14.0,14.0,29.0,65.0,34.0
1437,27,7.0,18.0,29.0,14.0,11.0,18.0,48.0,51.0
