ip_id,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month
172,5.0,5.0,13.0,8.0,4.0,5.0,7.0,5.0,5.0,0.0,0.0,1.0,5.0,15.0,6.0,9.0,7.58333333333333,4687.02728174603
173,7.0,12.0,12.0,1.0,2.0,5.0,9.0,7.0,6.0,0.0,7.0,1.0,4.0,11.0,4.0,8.0,8.0,5023.3267526455
174,4.0,3.0,7.0,15.0,1.0,8.0,16.0,3.0,8.0,0.0,7.0,0.0,0.0,9.0,7.0,8.0,7.08333333333333,5184.0953282828295
175,6.0,7.0,14.0,4.0,2.0,4.0,7.0,7.0,7.0,0.0,13.0,0.0,5.0,7.0,6.0,8.0,8.08333333333333,4769.53633357383
176,7.0,7.0,15.0,9.0,2.0,3.0,12.0,4.0,0.0,0.0,12.0,0.0,1.0,12.0,7.0,7.0,8.16666666666667,5162.076003626
177,8.0,7.0,6.0,11.0,3.0,6.0,6.0,5.0,3.0,0.0,5.0,2.0,1.0,12.0,5.0,12.0,6.5,5948.8400335775295
178,1.0,8.0,12.0,7.0,3.0,10.0,8.0,8.0,3.0,0.0,10.0,1.0,2.0,6.0,8.0,6.0,7.75,5283.9576118326095
179,3.0,5.0,8.0,4.0,2.0,7.0,12.0,6.0,7.0,0.0,4.0,3.0,2.0,15.0,10.0,11.0,8.25,5268.966862535611
180,10.0,8.0,10.0,3.0,2.0,6.0,13.0,3.0,5.0,0.0,6.0,0.0,1.0,10.0,7.0,7.0,9.41666666666667,4526.96902926508
181,10.0,7.0,9.0,9.0,5.0,3.0,5.0,10.0,1.0,1.0,13.0,0.0,0.0,9.0,1.0,11.0,6.33333333333333,5339.37558760684
182,6.0,9.0,10.0,8.0,4.0,5.0,10.0,4.0,6.0,1.0,8.0,1.0,0.0,8.0,4.0,14.0,8.16666666666667,5481.9900793650795
183,4.0,8.0,9.0,2.0,5.0,5.0,8.0,4.0,2.0,0.0,8.0,0.0,6.0,10.0,6.0,10.0,8.41666666666667,5739.10284391534
184,5.0,11.0,10.0,3.0,2.0,4.0,8.0,3.0,3.0,0.0,4.0,0.0,2.0,19.0,13.0,7.0,7.41666666666667,5029.27022144522
185,6.0,7.0,7.0,9.0,5.0,9.0,13.0,4.0,5.0,0.0,14.0,0.0,2.0,10.0,5.0,4.0,8.33333333333333,5555.32632787964
186,9.0,8.0,10.0,5.0,0.0,4.0,9.0,6.0,5.0,0.0,6.0,2.0,2.0,11.0,9.0,14.0,8.33333333333333,5244.69746896622
187,5.0,5.0,10.0,7.0,3.0,7.0,7.0,10.0,3.0,0.0,11.0,0.0,4.0,13.0,4.0,6.0,10.0,5262.7936984312
188,3.0,7.0,6.0,3.0,5.0,0.0,8.0,8.0,5.0,0.0,13.0,0.0,3.0,12.0,5.0,13.0,9.0,5180.48511904762
189,4.0,10.0,12.0,9.0,1.0,1.0,8.0,5.0,4.0,0.0,9.0,1.0,0.0,15.0,2.0,13.0,6.08333333333333,5013.70154521405
190,15.0,5.0,5.0,0.0,3.0,2.0,10.0,1.0,7.0,0.0,5.0,0.0,2.0,16.0,4.0,12.0,8.41666666666667,4694.56661070411
191,9.0,11.0,13.0,4.0,2.0,7.0,2.0,6.0,7.0,0.0,6.0,0.0,3.0,10.0,5.0,14.0,8.25,4964.98035483035
192,5.0,4.0,11.0,12.0,4.0,1.0,8.0,7.0,4.0,1.0,7.0,1.0,2.0,8.0,7.0,10.0,9.66666666666667,6572.436075036079
193,6.0,9.0,15.0,6.0,4.0,4.0,12.0,4.0,3.0,0.0,8.0,0.0,2.0,9.0,2.0,9.0,6.91666666666667,5739.21474867725
194,5.0,7.0,10.0,7.0,3.0,4.0,5.0,2.0,1.0,0.0,9.0,0.0,2.0,15.0,6.0,12.0,8.5,5311.83326118326
195,6.0,2.0,12.0,7.0,1.0,4.0,7.0,7.0,6.0,0.0,7.0,2.0,1.0,9.0,5.0,15.0,7.33333333333333,5433.74607683983
196,12.0,10.0,12.0,7.0,3.0,3.0,7.0,1.0,7.0,0.0,7.0,0.0,4.0,8.0,1.0,9.0,8.83333333333333,4973.50187890813
197,5.0,5.0,8.0,16.0,0.0,5.0,10.0,3.0,5.0,0.0,6.0,0.0,3.0,12.0,4.0,12.0,7.5,5893.95621693122
198,6.0,7.0,15.0,4.0,2.0,5.0,9.0,6.0,5.0,0.0,13.0,3.0,2.0,6.0,7.0,4.0,7.66666666666667,5101.048379629629
199,6.0,12.0,12.0,12.0,2.0,5.0,9.0,5.0,5.0,1.0,10.0,0.0,0.0,4.0,1.0,12.0,6.25,5172.83402777778
200,9.0,12.0,13.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0,7.0,3.0,2.0,14.0,5.0,5.0,7.91666666666667,6062.13265669516
201,5.0,5.0,10.0,3.0,2.0,6.0,2.0,9.0,5.0,0.0,12.0,0.0,5.0,10.0,2.0,18.0,6.41666666666667,5309.21904761905
202,7.0,3.0,9.0,7.0,2.0,5.0,14.0,5.0,4.0,0.0,9.0,0.0,1.0,7.0,6.0,13.0,9.41666666666667,5513.42123316498
203,2.0,7.0,8.0,7.0,2.0,7.0,12.0,10.0,2.0,0.0,9.0,4.0,4.0,14.0,4.0,5.0,8.08333333333333,4985.92374939875
204,10.0,6.0,13.0,8.0,6.0,5.0,9.0,4.0,1.0,0.0,13.0,0.0,4.0,7.0,3.0,9.0,8.16666666666667,4981.5902803215295
205,17.0,6.0,1.0,10.0,5.0,7.0,8.0,5.0,2.0,0.0,2.0,0.0,1.0,15.0,7.0,8.0,6.58333333333333,5074.44143518519
206,12.0,9.0,6.0,6.0,5.0,5.0,10.0,7.0,3.0,0.0,10.0,1.0,0.0,9.0,3.0,7.0,6.41666666666667,4595.300826719579
207,6.0,6.0,9.0,4.0,4.0,4.0,10.0,7.0,6.0,0.0,10.0,0.0,3.0,15.0,5.0,7.0,8.0,6250.621550671551
208,12.0,9.0,10.0,9.0,2.0,2.0,8.0,6.0,3.0,0.0,5.0,0.0,3.0,8.0,4.0,13.0,7.83333333333333,5307.92080026455
209,7.0,3.0,6.0,11.0,5.0,2.0,5.0,10.0,2.0,0.0,17.0,0.0,0.0,8.0,8.0,8.0,6.5,6150.32662037037
210,6.0,5.0,11.0,5.0,3.0,5.0,10.0,2.0,3.0,0.0,7.0,2.0,5.0,7.0,7.0,17.0,6.66666666666667,4799.52493386243
211,6.0,4.0,12.0,11.0,2.0,4.0,10.0,5.0,6.0,1.0,6.0,3.0,0.0,5.0,7.0,10.0,7.33333333333333,4640.89821428571
212,5.0,9.0,9.0,4.0,0.0,2.0,7.0,7.0,7.0,0.0,9.0,0.0,0.0,7.0,8.0,14.0,8.58333333333333,5904.20453042328
213,13.0,4.0,4.0,9.0,3.0,2.0,6.0,6.0,1.0,0.0,9.0,0.0,8.0,10.0,2.0,17.0,7.25,4686.4515542328
214,5.0,9.0,5.0,9.0,1.0,1.0,8.0,4.0,8.0,0.0,7.0,0.0,3.0,11.0,9.0,7.0,8.41666666666667,4782.24226190476
215,11.0,5.0,10.0,10.0,1.0,5.0,8.0,2.0,5.0,0.0,8.0,0.0,4.0,17.0,2.0,10.0,8.16666666666667,5539.2803240740695
216,13.0,10.0,4.0,6.0,3.0,7.0,7.0,4.0,3.0,1.0,3.0,1.0,4.0,20.0,3.0,3.0,6.91666666666667,5065.27294372294
217,10.0,5.0,8.0,4.0,3.0,6.0,9.0,2.0,5.0,0.0,8.0,1.0,1.0,13.0,10.0,14.0,8.25,5823.8636964887
218,4.0,8.0,10.0,3.0,1.0,2.0,8.0,2.0,8.0,0.0,13.0,0.0,1.0,15.0,9.0,10.0,7.0,5231.1661706349205
219,9.0,13.0,10.0,5.0,1.0,2.0,5.0,1.0,5.0,1.0,6.0,2.0,1.0,18.0,6.0,6.0,6.16666666666667,4355.15502645503
220,4.0,6.0,13.0,6.0,5.0,7.0,12.0,6.0,6.0,0.0,9.0,2.0,2.0,5.0,3.0,13.0,8.25,5350.07514129389
221,5.0,10.0,6.0,7.0,3.0,3.0,10.0,2.0,5.0,0.0,8.0,2.0,2.0,15.0,9.0,10.0,8.08333333333333,5538.906316137571
222,8.0,2.0,11.0,6.0,2.0,5.0,6.0,5.0,3.0,1.0,11.0,4.0,1.0,10.0,6.0,15.0,8.0,4887.31841676842
223,6.0,7.0,8.0,8.0,4.0,6.0,7.0,7.0,2.0,0.0,8.0,0.0,0.0,9.0,8.0,11.0,8.83333333333333,5547.578686285121
224,7.0,7.0,10.0,7.0,7.0,11.0,9.0,6.0,3.0,1.0,6.0,1.0,4.0,10.0,2.0,8.0,8.25,5896.042633061379
225,8.0,9.0,11.0,8.0,2.0,3.0,7.0,4.0,2.0,0.0,9.0,1.0,2.0,14.0,4.0,10.0,7.08333333333333,4891.54236111111
226,6.0,2.0,8.0,3.0,5.0,3.0,9.0,5.0,6.0,0.0,10.0,0.0,2.0,12.0,12.0,13.0,8.0,5182.23362794613
227,7.0,9.0,8.0,4.0,3.0,0.0,12.0,8.0,4.0,0.0,7.0,0.0,2.0,7.0,6.0,11.0,8.5,4599.79038299663
228,6.0,7.0,7.0,6.0,2.0,4.0,9.0,6.0,2.0,0.0,8.0,2.0,1.0,14.0,11.0,9.0,7.83333333333333,5895.996001683499
229,18.0,5.0,5.0,4.0,0.0,9.0,4.0,9.0,1.0,0.0,6.0,1.0,1.0,13.0,5.0,11.0,7.16666666666667,5637.46382575758
230,15.0,0.0,8.0,8.0,3.0,2.0,10.0,4.0,7.0,0.0,2.0,1.0,4.0,15.0,4.0,9.0,6.91666666666667,5234.37962962963
231,8.0,12.0,14.0,10.0,5.0,2.0,6.0,5.0,0.0,0.0,11.0,0.0,3.0,10.0,0.0,10.0,7.5,5702.81944444445
232,5.0,11.0,3.0,7.0,3.0,8.0,4.0,2.0,6.0,1.0,6.0,0.0,4.0,13.0,4.0,16.0,7.5,5512.69306758057
233,6.0,9.0,7.0,10.0,1.0,1.0,10.0,2.0,4.0,0.0,10.0,2.0,5.0,12.0,4.0,11.0,7.83333333333333,4926.9034211159205
234,8.0,9.0,12.0,3.0,1.0,3.0,7.0,4.0,3.0,0.0,9.0,0.0,1.0,14.0,5.0,10.0,8.58333333333333,5126.2082010582
235,8.0,7.0,14.0,6.0,1.0,9.0,2.0,3.0,7.0,1.0,12.0,0.0,3.0,8.0,6.0,7.0,6.83333333333333,5412.027910052911
236,6.0,15.0,9.0,7.0,1.0,2.0,15.0,6.0,1.0,0.0,5.0,3.0,2.0,5.0,2.0,16.0,7.91666666666667,5370.60625531876
237,8.0,5.0,8.0,10.0,4.0,2.0,5.0,7.0,3.0,0.0,7.0,0.0,3.0,11.0,2.0,15.0,8.66666666666667,6167.545479302829
238,12.0,9.0,10.0,7.0,3.0,2.0,6.0,4.0,3.0,0.0,6.0,0.0,2.0,8.0,10.0,7.0,8.58333333333333,5741.869907407409
239,5.0,7.0,5.0,6.0,1.0,3.0,7.0,5.0,5.0,0.0,14.0,0.0,5.0,10.0,4.0,15.0,7.41666666666667,5510.40431166056
240,8.0,8.0,12.0,8.0,0.0,6.0,7.0,5.0,2.0,0.0,9.0,0.0,3.0,9.0,3.0,12.0,9.0,4981.388471713471
241,4.0,10.0,6.0,3.0,3.0,2.0,8.0,6.0,6.0,1.0,13.0,0.0,3.0,9.0,10.0,9.0,6.91666666666667,5337.3110479798
242,6.0,6.0,15.0,8.0,3.0,2.0,5.0,4.0,3.0,0.0,10.0,1.0,1.0,12.0,3.0,8.0,8.5,5133.1794462482
243,8.0,6.0,11.0,7.0,5.0,5.0,5.0,5.0,5.0,0.0,9.0,2.0,3.0,10.0,6.0,11.0,8.16666666666667,4901.820827320829
244,5.0,4.0,8.0,10.0,3.0,5.0,3.0,5.0,4.0,0.0,10.0,0.0,3.0,16.0,11.0,7.0,7.5,5565.4244047618995
245,5.0,7.0,10.0,13.0,3.0,5.0,4.0,5.0,5.0,0.0,10.0,0.0,3.0,5.0,5.0,10.0,7.0,5454.28029100529
246,13.0,2.0,7.0,6.0,2.0,6.0,9.0,6.0,0.0,0.0,9.0,4.0,1.0,18.0,7.0,6.0,6.91666666666667,5311.58895502646
247,7.0,9.0,11.0,9.0,1.0,3.0,5.0,10.0,5.0,0.0,4.0,3.0,2.0,13.0,4.0,7.0,7.33333333333333,5450.01931818182
248,8.0,7.0,11.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,6.0,0.0,4.0,5.0,4.0,15.0,8.5,5360.76686507936
249,5.0,5.0,6.0,3.0,0.0,3.0,8.0,1.0,7.0,0.0,12.0,1.0,4.0,9.0,7.0,14.0,8.41666666666667,4945.41288665039
250,7.0,9.0,12.0,10.0,1.0,2.0,8.0,2.0,2.0,0.0,12.0,2.0,2.0,12.0,4.0,9.0,6.91666666666667,4661.69490740741
251,7.0,9.0,14.0,7.0,4.0,1.0,7.0,4.0,7.0,0.0,10.0,0.0,2.0,6.0,1.0,13.0,9.16666666666667,5679.41243964369
252,6.0,7.0,8.0,8.0,3.0,8.0,10.0,5.0,3.0,0.0,9.0,1.0,2.0,8.0,2.0,13.0,7.75,4879.57639929515
253,5.0,6.0,4.0,12.0,7.0,9.0,6.0,4.0,6.0,0.0,9.0,0.0,2.0,12.0,5.0,5.0,8.83333333333333,4803.13224206349
254,6.0,7.0,6.0,9.0,5.0,4.0,7.0,6.0,4.0,0.0,7.0,1.0,3.0,10.0,9.0,7.0,7.58333333333333,5116.83777356902
255,7.0,6.0,7.0,8.0,3.0,3.0,7.0,4.0,5.0,1.0,9.0,0.0,4.0,11.0,6.0,12.0,7.75,5292.5929292929295
256,7.0,5.0,9.0,9.0,2.0,1.0,8.0,5.0,6.0,0.0,7.0,0.0,4.0,10.0,3.0,15.0,9.0,5610.23916407666
257,7.0,6.0,11.0,9.0,1.0,5.0,8.0,2.0,14.0,1.0,7.0,1.0,2.0,7.0,8.0,9.0,8.16666666666667,5209.14742063492
258,11.0,10.0,11.0,7.0,1.0,7.0,7.0,6.0,2.0,1.0,11.0,1.0,2.0,7.0,4.0,10.0,8.16666666666667,4212.8381162818705
259,9.0,9.0,11.0,4.0,2.0,1.0,14.0,4.0,3.0,0.0,9.0,0.0,3.0,10.0,6.0,8.0,9.25,6447.7561267436295
260,7.0,3.0,6.0,10.0,4.0,7.0,12.0,5.0,1.0,0.0,6.0,1.0,2.0,11.0,8.0,9.0,9.25,5608.70640756303
261,9.0,5.0,12.0,10.0,1.0,5.0,5.0,4.0,5.0,0.0,13.0,2.0,2.0,13.0,1.0,9.0,8.0,4701.46949254449
262,2.0,11.0,12.0,6.0,2.0,6.0,7.0,1.0,3.0,0.0,15.0,1.0,2.0,12.0,2.0,11.0,6.58333333333333,4735.80595238095
263,8.0,8.0,6.0,3.0,3.0,3.0,11.0,4.0,5.0,0.0,6.0,1.0,0.0,17.0,6.0,12.0,7.5,5137.09259577569
264,6.0,6.0,17.0,8.0,3.0,2.0,11.0,1.0,4.0,0.0,8.0,0.0,2.0,10.0,6.0,9.0,9.08333333333333,4726.1335109335105
265,8.0,7.0,11.0,8.0,3.0,4.0,9.0,5.0,4.0,1.0,9.0,1.0,1.0,14.0,5.0,5.0,7.91666666666667,4985.65190781441
266,4.0,6.0,3.0,11.0,5.0,3.0,11.0,4.0,5.0,0.0,12.0,2.0,0.0,13.0,9.0,5.0,7.75,5052.91212121212
267,3.0,7.0,9.0,9.0,3.0,9.0,6.0,1.0,4.0,0.0,8.0,1.0,2.0,12.0,4.0,14.0,6.83333333333333,4823.14766714767
268,8.0,7.0,7.0,7.0,1.0,3.0,3.0,8.0,3.0,2.0,9.0,0.0,2.0,12.0,10.0,13.0,7.91666666666667,5854.52800925926
269,9.0,6.0,4.0,4.0,2.0,5.0,10.0,2.0,8.0,2.0,11.0,1.0,2.0,12.0,4.0,13.0,7.91666666666667,4909.1430675805705
270,11.0,10.0,10.0,11.0,2.0,5.0,9.0,5.0,2.0,1.0,4.0,3.0,4.0,10.0,4.0,8.0,8.25,4598.474864718611
271,5.0,7.0,7.0,6.0,5.0,4.0,8.0,6.0,3.0,0.0,8.0,3.0,5.0,8.0,10.0,11.0,8.0,5229.74017094017
272,6.0,5.0,12.0,9.0,3.0,3.0,11.0,3.0,2.0,0.0,14.0,1.0,1.0,11.0,4.0,8.0,7.25,4828.5819444444505
273,6.0,7.0,7.0,6.0,5.0,4.0,9.0,2.0,4.0,1.0,14.0,1.0,3.0,9.0,4.0,10.0,7.33333333333333,5488.6511093073605
274,6.0,12.0,14.0,9.0,3.0,1.0,6.0,3.0,3.0,0.0,7.0,0.0,2.0,7.0,7.0,7.0,8.41666666666667,5321.31676239209
275,10.0,12.0,8.0,7.0,2.0,2.0,11.0,3.0,3.0,1.0,12.0,0.0,2.0,11.0,2.0,6.0,6.58333333333333,6942.478505291011
276,8.0,9.0,10.0,7.0,1.0,4.0,7.0,3.0,6.0,0.0,3.0,3.0,6.0,12.0,4.0,10.0,6.91666666666667,5177.2625
277,8.0,5.0,8.0,7.0,3.0,4.0,10.0,4.0,7.0,0.0,10.0,1.0,4.0,15.0,3.0,11.0,8.33333333333333,5209.04554057054
278,8.0,5.0,9.0,7.0,4.0,6.0,9.0,8.0,4.0,0.0,4.0,1.0,2.0,6.0,8.0,16.0,8.08333333333333,5269.78973040848
279,4.0,8.0,9.0,9.0,2.0,5.0,9.0,5.0,9.0,0.0,5.0,0.0,0.0,7.0,12.0,9.0,10.1666666666667,5320.83152657528
280,13.0,6.0,4.0,4.0,4.0,5.0,6.0,2.0,4.0,0.0,6.0,2.0,3.0,13.0,12.0,10.0,7.58333333333333,5448.70994352869
281,9.0,6.0,13.0,7.0,2.0,1.0,4.0,8.0,3.0,0.0,5.0,0.0,3.0,12.0,9.0,12.0,7.83333333333333,5396.01788766789
282,7.0,9.0,10.0,9.0,2.0,5.0,11.0,4.0,3.0,0.0,7.0,0.0,1.0,9.0,6.0,7.0,8.66666666666667,5261.13948112073
283,8.0,7.0,13.0,7.0,3.0,6.0,7.0,5.0,5.0,1.0,9.0,0.0,1.0,8.0,11.0,8.0,8.25,5213.81187978688
284,6.0,7.0,15.0,5.0,3.0,6.0,7.0,5.0,1.0,0.0,9.0,1.0,1.0,4.0,6.0,13.0,8.66666666666667,5690.49414983165
285,7.0,7.0,13.0,7.0,2.0,7.0,10.0,3.0,4.0,0.0,7.0,2.0,0.0,5.0,7.0,8.0,8.75,5715.12371540497
286,13.0,2.0,10.0,5.0,3.0,4.0,10.0,14.0,3.0,0.0,9.0,1.0,1.0,10.0,4.0,4.0,7.25,5404.46498015873
287,8.0,7.0,8.0,10.0,5.0,1.0,7.0,3.0,4.0,0.0,13.0,0.0,1.0,10.0,7.0,13.0,8.08333333333333,4766.54101430976
288,7.0,9.0,7.0,5.0,1.0,4.0,9.0,1.0,2.0,0.0,8.0,1.0,4.0,12.0,8.0,13.0,8.83333333333333,5118.637123524621
289,6.0,4.0,7.0,9.0,2.0,1.0,10.0,4.0,3.0,0.0,9.0,0.0,2.0,12.0,7.0,11.0,8.5,5311.585317460321
290,14.0,6.0,9.0,10.0,3.0,2.0,11.0,3.0,3.0,0.0,5.0,2.0,0.0,9.0,6.0,9.0,6.33333333333333,4459.83469516595
291,8.0,10.0,8.0,2.0,5.0,1.0,6.0,5.0,4.0,0.0,9.0,0.0,8.0,11.0,6.0,12.0,7.91666666666667,5965.4172979797995
292,7.0,3.0,13.0,9.0,2.0,2.0,9.0,5.0,3.0,0.0,10.0,0.0,0.0,15.0,6.0,6.0,8.75,5451.848235329489
293,6.0,8.0,7.0,7.0,4.0,6.0,8.0,6.0,5.0,0.0,10.0,1.0,1.0,11.0,9.0,7.0,8.0,6280.5756283068795
294,6.0,8.0,10.0,6.0,3.0,4.0,7.0,8.0,4.0,0.0,7.0,1.0,2.0,10.0,6.0,10.0,7.66666666666667,5518.52167207792
295,2.0,8.0,10.0,5.0,3.0,8.0,11.0,8.0,2.0,0.0,6.0,0.0,0.0,14.0,5.0,5.0,8.5,5610.3614949865005
296,7.0,6.0,7.0,5.0,1.0,2.0,8.0,3.0,5.0,1.0,17.0,2.0,1.0,11.0,11.0,5.0,7.41666666666667,5307.166666666671
297,2.0,2.0,13.0,11.0,4.0,5.0,11.0,6.0,6.0,0.0,5.0,0.0,1.0,8.0,8.0,12.0,7.83333333333333,5643.493001443
298,4.0,6.0,10.0,4.0,6.0,1.0,8.0,1.0,3.0,0.0,14.0,3.0,2.0,19.0,6.0,6.0,6.83333333333333,5406.969065656571
299,6.0,12.0,7.0,3.0,2.0,4.0,7.0,4.0,0.0,0.0,11.0,0.0,0.0,9.0,11.0,11.0,8.41666666666667,6062.980284992779
300,9.0,5.0,11.0,5.0,2.0,3.0,4.0,3.0,5.0,0.0,13.0,1.0,1.0,14.0,13.0,8.0,8.08333333333333,5124.66865079365
301,9.0,8.0,7.0,5.0,2.0,4.0,12.0,1.0,5.0,0.0,4.0,2.0,4.0,14.0,6.0,9.0,8.91666666666667,4959.99311568062
302,10.0,4.0,12.0,5.0,3.0,10.0,12.0,8.0,3.0,0.0,8.0,0.0,0.0,8.0,6.0,4.0,7.16666666666667,4674.49722823473
303,6.0,4.0,7.0,10.0,4.0,4.0,7.0,6.0,8.0,0.0,7.0,1.0,1.0,15.0,6.0,10.0,8.0,5092.06980820106
304,4.0,9.0,7.0,9.0,2.0,4.0,10.0,4.0,2.0,0.0,9.0,3.0,1.0,10.0,5.0,8.0,8.5,5438.93680809931
305,8.0,4.0,11.0,11.0,6.0,4.0,8.0,2.0,3.0,0.0,8.0,0.0,0.0,14.0,1.0,13.0,6.75,5284.908386752139
306,8.0,5.0,10.0,8.0,2.0,4.0,5.0,2.0,3.0,0.0,9.0,1.0,2.0,14.0,7.0,14.0,7.66666666666667,4219.47420634921
307,8.0,12.0,6.0,8.0,1.0,3.0,5.0,5.0,7.0,0.0,10.0,0.0,1.0,6.0,11.0,12.0,6.66666666666667,5812.50568783069
308,11.0,2.0,13.0,4.0,3.0,7.0,8.0,6.0,2.0,0.0,13.0,2.0,2.0,12.0,3.0,6.0,7.5,4981.10575396825
309,12.0,6.0,11.0,11.0,0.0,1.0,5.0,8.0,7.0,0.0,10.0,0.0,1.0,10.0,6.0,7.0,6.58333333333333,4774.51231661857
310,7.0,7.0,10.0,12.0,1.0,5.0,7.0,5.0,2.0,0.0,6.0,0.0,4.0,11.0,5.0,10.0,10.8181818181818,5193.370350861261
311,7.0,5.0,12.0,5.0,5.0,5.0,7.0,3.0,4.0,0.0,13.0,1.0,2.0,10.0,2.0,12.0,7.75,5829.592361111109
312,7.0,6.0,9.0,8.0,6.0,3.0,7.0,6.0,7.0,0.0,4.0,1.0,0.0,10.0,5.0,13.0,9.08333333333333,4923.04128186628
313,10.0,8.0,6.0,7.0,5.0,4.0,15.0,5.0,3.0,0.0,5.0,0.0,3.0,4.0,3.0,9.0,8.58333333333333,4646.27708333333
314,3.0,4.0,12.0,6.0,2.0,7.0,8.0,0.0,5.0,0.0,14.0,0.0,0.0,21.0,5.0,8.0,7.83333333333333,5043.37224627225
315,8.0,7.0,3.0,7.0,4.0,6.0,7.0,5.0,3.0,0.0,6.0,4.0,2.0,15.0,6.0,9.0,7.58333333333333,5535.791131553629
316,10.0,8.0,5.0,4.0,1.0,7.0,8.0,8.0,3.0,0.0,13.0,1.0,0.0,4.0,2.0,12.0,8.41666666666667,5012.78145141895
317,7.0,12.0,8.0,2.0,4.0,3.0,12.0,6.0,8.0,0.0,7.0,0.0,4.0,4.0,4.0,13.0,6.91666666666667,5125.40962301587
318,7.0,7.0,8.0,3.0,3.0,5.0,9.0,3.0,3.0,0.0,12.0,0.0,4.0,14.0,8.0,7.0,9.16666666666667,4879.9262746512795
319,11.0,2.0,12.0,7.0,4.0,4.0,4.0,4.0,5.0,0.0,7.0,2.0,2.0,9.0,6.0,7.0,8.5,4906.49636243386
320,9.0,6.0,10.0,9.0,2.0,1.0,8.0,3.0,5.0,0.0,10.0,0.0,2.0,13.0,4.0,11.0,9.58333333333333,5464.74032240907
321,7.0,4.0,9.0,8.0,4.0,4.0,12.0,2.0,4.0,0.0,6.0,0.0,2.0,11.0,6.0,11.0,8.75,4628.8518488456
322,7.0,8.0,14.0,3.0,2.0,3.0,9.0,1.0,2.0,0.0,11.0,0.0,6.0,9.0,4.0,12.0,9.0,4909.085317460321
323,6.0,4.0,8.0,6.0,5.0,5.0,8.0,4.0,7.0,1.0,10.0,2.0,1.0,10.0,6.0,11.0,7.83333333333333,5157.0626984127
324,6.0,3.0,4.0,9.0,4.0,7.0,10.0,5.0,0.0,0.0,9.0,3.0,2.0,7.0,5.0,14.0,8.66666666666667,5801.250694621279
325,5.0,7.0,8.0,7.0,7.0,7.0,7.0,1.0,6.0,0.0,9.0,0.0,2.0,8.0,9.0,11.0,7.83333333333333,5281.774182299179
326,6.0,10.0,9.0,5.0,3.0,9.0,5.0,3.0,2.0,0.0,12.0,0.0,2.0,16.0,6.0,9.0,8.08333333333333,5381.0869708994705
327,6.0,5.0,11.0,6.0,1.0,4.0,11.0,5.0,4.0,0.0,12.0,0.0,0.0,16.0,9.0,8.0,8.16666666666667,5228.67597101972
328,9.0,5.0,9.0,3.0,4.0,2.0,12.0,4.0,4.0,1.0,7.0,1.0,2.0,20.0,8.0,8.0,8.25,5470.87228535354
329,11.0,8.0,8.0,11.0,1.0,5.0,3.0,5.0,5.0,0.0,9.0,0.0,1.0,13.0,8.0,9.0,8.08333333333333,4803.58586459836
330,8.0,4.0,8.0,9.0,4.0,2.0,10.0,4.0,1.0,0.0,12.0,1.0,1.0,5.0,7.0,17.0,7.08333333333333,4876.50283790284
331,5.0,7.0,7.0,9.0,5.0,4.0,11.0,5.0,4.0,0.0,13.0,0.0,3.0,4.0,11.0,6.0,7.83333333333333,4899.10932239057
332,13.0,8.0,11.0,5.0,4.0,1.0,7.0,1.0,3.0,0.0,12.0,4.0,2.0,14.0,2.0,10.0,8.08333333333333,5455.34879892281
333,9.0,3.0,19.0,6.0,3.0,4.0,9.0,6.0,4.0,0.0,10.0,1.0,1.0,6.0,4.0,9.0,7.33333333333333,4704.65654761905
334,3.0,11.0,10.0,6.0,2.0,4.0,5.0,6.0,4.0,1.0,11.0,2.0,3.0,14.0,2.0,11.0,7.5,5155.05953017571
335,7.0,6.0,13.0,5.0,3.0,6.0,4.0,6.0,6.0,1.0,7.0,0.0,1.0,10.0,7.0,12.0,7.83333333333333,5699.3227613481295
336,9.0,12.0,11.0,9.0,3.0,2.0,9.0,3.0,9.0,1.0,4.0,1.0,2.0,12.0,5.0,8.0,8.33333333333333,5122.10544871795
337,11.0,7.0,8.0,5.0,3.0,5.0,9.0,2.0,2.0,0.0,13.0,1.0,2.0,10.0,8.0,7.0,7.0,5330.3380952381
338,7.0,10.0,9.0,8.0,7.0,3.0,5.0,10.0,3.0,0.0,9.0,1.0,1.0,9.0,6.0,6.0,7.83333333333333,5832.468406593411
339,12.0,8.0,10.0,7.0,0.0,6.0,1.0,2.0,8.0,0.0,3.0,0.0,2.0,16.0,5.0,13.0,6.58333333333333,4516.442427248679
340,10.0,6.0,12.0,9.0,0.0,5.0,4.0,1.0,4.0,0.0,6.0,2.0,4.0,13.0,8.0,9.0,7.58333333333333,5869.883928571429
341,4.0,13.0,14.0,4.0,3.0,2.0,9.0,6.0,4.0,0.0,6.0,1.0,0.0,10.0,8.0,8.0,6.83333333333333,5853.67380952381
342,6.0,5.0,14.0,4.0,3.0,3.0,9.0,2.0,7.0,0.0,6.0,0.0,0.0,11.0,5.0,21.0,7.91666666666667,4912.65150590151
343,7.0,7.0,9.0,6.0,1.0,11.0,7.0,3.0,4.0,0.0,11.0,1.0,2.0,10.0,3.0,11.0,9.08333333333333,4295.31480556481
