ip_id,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR
10269,2.6,188125.933333333,13,7.0,69.0,23.0,0.0,0.0,0.0,38.0,61.0
1027,3.16666666666667,6273.45138888889,38,5.0,21.0,18.0,28.0,5.0,21.0,50.0,50.0
10270,30.3333333333333,11880.8462533518,182,0.0,3.0,69.0,20.0,2.0,2.0,44.0,55.0
10271,5.14285714285714,12601.0575396825,36,0.0,30.0,50.0,19.0,0.0,0.0,41.0,58.0
10272,5.5,13035.5978174603,33,0.0,9.0,51.0,24.0,0.0,15.0,30.0,69.0
10273,2.16666666666667,15795.1666666667,13,0.0,7.0,0.0,38.0,0.0,53.0,53.0,46.0
10274,6.66666666666667,20655.925,40,2.0,27.0,20.0,35.0,0.0,15.0,37.0,62.0
10275,20.8333333333333,10186.2336844437,125,0.0,0.0,61.0,32.0,4.0,0.0,32.0,68.0
10276,32.1666666666667,12992.8956907788,193,0.0,61.0,29.0,6.0,1.0,1.0,57.0,42.0
10278,1.0,2111.0,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
10279,9.85714285714286,35939.6806943057,69,0.0,13.0,37.0,49.0,0.0,0.0,42.0,57.0
1028,3.90909090909091,5602.49794372294,43,11.0,20.0,6.0,32.0,4.0,23.0,53.0,46.0
10280,6.57142857142857,18800.1031746032,46,0.0,15.0,28.0,50.0,6.0,0.0,34.0,65.0
10281,3.5,21746.6333333333,21,0.0,23.0,4.0,66.0,0.0,4.0,28.0,71.0
10282,7.28571428571429,11936.5304029304,51,0.0,0.0,37.0,54.0,7.0,0.0,45.0,54.0
10283,2.75,9846.54166666667,11,0.0,18.0,63.0,0.0,9.0,9.0,27.0,72.0
10284,10.2857142857143,29923.8254535147,72,0.0,9.0,38.0,40.0,2.0,8.0,33.0,66.0
10285,11.6666666666667,15862.9520295494,70,4.0,8.0,51.0,34.0,0.0,1.0,42.0,57.0
10286,3.66666666666667,14466.4666666667,22,0.0,4.0,0.0,45.0,0.0,50.0,54.0,45.0
10287,7.0,15169.8387755102,49,0.0,0.0,24.0,73.0,2.0,0.0,30.0,69.0
10288,8.42857142857143,22769.1470315399,59,0.0,35.0,10.0,54.0,0.0,0.0,35.0,64.0
1029,3.25,5475.1875,39,15.0,20.0,20.0,23.0,5.0,15.0,48.0,51.0
10290,4.0,13519.2642857143,24,0.0,0.0,54.0,25.0,20.0,0.0,45.0,54.0
10291,4.16666666666667,13407.619047619,25,0.0,4.0,68.0,28.0,0.0,0.0,48.0,52.0
10292,2.5,10314.875,5,0.0,40.0,0.0,20.0,20.0,20.0,60.0,40.0
10293,2.8,7551.76666666667,14,21.0,0.0,35.0,28.0,14.0,0.0,35.0,64.0
10294,10.8333333333333,12868.1101074851,65,0.0,0.0,55.0,35.0,1.0,7.0,36.0,63.0
10295,2.0,7493.0,4,0.0,0.0,75.0,25.0,0.0,0.0,50.0,50.0
10296,9.66666666666667,13387.6433531746,58,0.0,15.0,27.0,44.0,10.0,1.0,51.0,48.0
10297,21.5714285714286,19446.5379064986,151,0.0,13.0,50.0,25.0,11.0,0.0,29.0,70.0
10299,6.5,7999.59090909091,13,0.0,0.0,30.0,69.0,0.0,0.0,46.0,53.0
103,3.27272727272727,5957.85151515152,36,16.0,5.0,33.0,19.0,5.0,19.0,55.0,44.0
1030,2.63636363636364,6844.26060606061,29,20.0,13.0,27.0,17.0,6.0,13.0,44.0,55.0
1031,3.58333333333333,5542.66944444445,43,9.0,13.0,18.0,20.0,13.0,23.0,62.0,37.0
1032,3.33333333333333,4623.99067460318,40,7.0,20.0,20.0,15.0,10.0,27.0,57.0,42.0
1033,3.33333333333333,4061.12876984127,40,5.0,17.0,12.0,30.0,15.0,20.0,52.0,47.0
1034,3.25,7085.62638888889,39,7.0,23.0,23.0,25.0,12.0,7.0,46.0,53.0
1035,3.09090909090909,4965.59848484849,34,11.0,20.0,17.0,23.0,11.0,14.0,50.0,50.0
1036,2.9,5838.5,29,6.0,20.0,20.0,13.0,13.0,24.0,58.0,41.0
1037,2.81818181818182,5086.95454545455,31,3.0,25.0,16.0,29.0,9.0,16.0,51.0,48.0
1038,3.25,4972.04722222222,39,12.0,15.0,10.0,17.0,12.0,30.0,71.0,28.0
1039,3.08333333333333,4386.82777777778,37,13.0,16.0,24.0,18.0,13.0,13.0,45.0,54.0
104,3.5,5470.28571428571,42,9.0,26.0,16.0,23.0,2.0,21.0,52.0,47.0
1040,3.66666666666667,5196.2503968254,44,9.0,27.0,22.0,11.0,11.0,18.0,43.0,56.0
1041,3.63636363636364,4789.68636363636,40,7.0,30.0,15.0,17.0,10.0,20.0,50.0,50.0
1042,3.45454545454545,5336.05411255411,38,15.0,18.0,13.0,21.0,7.0,23.0,55.0,44.0
1043,2.9,5168.41666666667,29,6.0,31.0,17.0,20.0,10.0,13.0,44.0,55.0
1044,3.08333333333333,5304.37777777778,37,5.0,18.0,21.0,32.0,13.0,8.0,64.0,35.0
1045,3.33333333333333,4966.03055555556,40,15.0,25.0,15.0,25.0,5.0,15.0,47.0,52.0
1046,2.83333333333333,3886.17777777778,34,11.0,17.0,23.0,20.0,11.0,14.0,50.0,50.0
1047,3.75,5602.50231481481,45,11.0,22.0,20.0,11.0,6.0,28.0,53.0,46.0
1048,3.16666666666667,4996.68888888889,38,7.0,13.0,23.0,15.0,10.0,28.0,57.0,42.0
1049,2.63636363636364,4882.88181818182,29,10.0,17.0,13.0,17.0,13.0,27.0,65.0,34.0
105,3.33333333333333,5367.66666666667,40,7.0,17.0,20.0,25.0,5.0,25.0,57.0,42.0
1050,4.25,6198.11805555556,51,21.0,11.0,27.0,13.0,9.0,15.0,47.0,52.0
1051,2.81818181818182,5234.65909090909,31,6.0,22.0,16.0,22.0,16.0,16.0,51.0,48.0
1052,3.16666666666667,5921.34384920635,38,5.0,18.0,18.0,23.0,15.0,18.0,60.0,39.0
1053,3.54545454545455,5446.07619047619,39,12.0,23.0,12.0,23.0,10.0,17.0,43.0,56.0
1054,3.54545454545455,4493.02554112554,39,7.0,12.0,20.0,17.0,10.0,30.0,58.0,41.0
1055,3.41666666666667,5208.49722222222,41,12.0,9.0,26.0,14.0,17.0,19.0,48.0,51.0
1056,3.09090909090909,4803.4803030303,34,17.0,20.0,17.0,11.0,11.0,20.0,47.0,52.0
1057,3.5,5325.37301587302,42,14.0,16.0,16.0,30.0,11.0,9.0,52.0,47.0
1058,3.66666666666667,4336.05902777778,44,18.0,20.0,15.0,20.0,9.0,15.0,40.0,59.0
1059,3.6,6903.86333333333,36,5.0,22.0,27.0,16.0,16.0,11.0,50.0,50.0
106,3.09090909090909,4378.59090909091,34,2.0,14.0,26.0,23.0,14.0,17.0,67.0,32.0
1060,3.09090909090909,4654.83181818182,34,8.0,8.0,20.0,23.0,2.0,35.0,52.0,47.0
1061,3.25,5014.45972222222,39,12.0,17.0,10.0,17.0,12.0,28.0,48.0,51.0
1062,3.83333333333333,5907.3001984127,46,6.0,19.0,30.0,13.0,13.0,17.0,56.0,43.0
1063,3.36363636363636,5067.90346320346,37,8.0,18.0,13.0,21.0,10.0,27.0,45.0,54.0
1064,3.18181818181818,6503.61406926407,35,11.0,8.0,25.0,25.0,8.0,20.0,48.0,51.0
1065,3.0,6901.65757575758,33,15.0,21.0,15.0,18.0,9.0,21.0,48.0,51.0
1066,2.54545454545455,6163.34848484848,28,3.0,17.0,28.0,17.0,3.0,28.0,67.0,32.0
1067,3.11111111111111,6003.27222222222,28,0.0,28.0,7.0,25.0,10.0,28.0,46.0,53.0
1068,3.25,5597.25555555556,39,5.0,10.0,30.0,20.0,7.0,25.0,46.0,53.0
1069,3.5,6010.3875,42,11.0,16.0,19.0,14.0,9.0,28.0,50.0,50.0
107,3.58333333333333,6641.06805555556,43,2.0,20.0,18.0,13.0,18.0,25.0,55.0,44.0
1070,3.1,5669.87666666667,31,3.0,9.0,16.0,25.0,29.0,16.0,58.0,41.0
1071,2.91666666666667,5564.38055555556,35,5.0,22.0,14.0,25.0,22.0,8.0,71.0,28.0
1072,3.41666666666667,6436.05416666667,41,4.0,21.0,26.0,26.0,7.0,12.0,48.0,51.0
1073,3.41666666666667,4381.60277777778,41,7.0,21.0,9.0,24.0,14.0,21.0,58.0,41.0
1074,2.5,5999.15,25,16.0,28.0,16.0,24.0,4.0,12.0,40.0,60.0
1075,2.54545454545455,4803.82727272727,28,10.0,17.0,14.0,25.0,10.0,21.0,53.0,46.0
1076,2.90909090909091,4814.02272727273,32,3.0,31.0,15.0,28.0,3.0,18.0,34.0,65.0
1077,4.58333333333333,5250.10853174603,55,10.0,16.0,25.0,20.0,7.0,20.0,60.0,40.0
1078,3.08333333333333,6119.80555555556,37,8.0,13.0,32.0,16.0,8.0,21.0,62.0,37.0
1079,4.08333333333333,3590.36111111111,49,6.0,22.0,14.0,18.0,12.0,26.0,63.0,36.0
108,3.66666666666667,4811.81828703704,44,6.0,25.0,18.0,13.0,20.0,15.0,50.0,50.0
1080,3.3,4307.26166666667,33,0.0,15.0,27.0,18.0,15.0,24.0,57.0,42.0
1081,4.08333333333333,4101.86388888889,49,16.0,20.0,18.0,14.0,14.0,16.0,36.0,63.0
1082,4.45454545454545,5641.79112554113,49,12.0,20.0,22.0,22.0,16.0,6.0,55.0,44.0
1083,3.81818181818182,4963.7648989899,42,2.0,16.0,23.0,33.0,11.0,11.0,54.0,45.0
1084,3.81818181818182,4367.85858585859,42,11.0,21.0,26.0,11.0,19.0,9.0,57.0,42.0
1085,3.16666666666667,5144.31388888889,38,0.0,23.0,18.0,21.0,5.0,31.0,52.0,47.0
1086,3.45454545454545,5293.9696969697,38,7.0,36.0,23.0,15.0,5.0,10.0,47.0,52.0
1087,4.27272727272727,4853.77835497836,47,12.0,25.0,12.0,36.0,4.0,8.0,51.0,48.0
1088,3.0,5918.13888888889,36,8.0,19.0,25.0,16.0,11.0,19.0,44.0,55.0
1089,4.3,5878.5825,43,9.0,30.0,18.0,20.0,9.0,11.0,53.0,46.0
109,3.5,5040.76984126984,42,23.0,21.0,14.0,21.0,9.0,9.0,35.0,64.0
1090,4.08333333333333,6946.27291666667,49,6.0,26.0,24.0,16.0,10.0,16.0,57.0,42.0
1091,3.5,5109.80277777778,42,4.0,19.0,26.0,28.0,9.0,11.0,57.0,42.0
1092,3.27272727272727,6642.50909090909,36,5.0,19.0,16.0,27.0,19.0,11.0,52.0,47.0
1093,4.72727272727273,4806.2601010101,52,19.0,21.0,11.0,19.0,7.0,21.0,40.0,59.0
1094,2.66666666666667,5178.65416666667,32,3.0,15.0,31.0,15.0,9.0,25.0,59.0,40.0
1095,3.0,5676.77777777778,36,11.0,19.0,33.0,8.0,2.0,25.0,47.0,52.0
1096,4.0,5056.36428571429,48,10.0,29.0,20.0,12.0,8.0,18.0,35.0,64.0
1097,3.54545454545455,4073.39242424242,39,5.0,25.0,15.0,15.0,5.0,33.0,46.0,53.0
1098,2.75,6092.85972222222,33,6.0,18.0,15.0,33.0,12.0,15.0,54.0,45.0
1099,3.09090909090909,4542.95562770563,34,5.0,20.0,23.0,20.0,14.0,14.0,55.0,44.0
11,4.5,5455.16865079365,54,5.0,24.0,11.0,24.0,9.0,25.0,50.0,50.0
110,4.41666666666667,4643.54074074074,53,5.0,32.0,15.0,22.0,7.0,16.0,52.0,47.0
1100,3.41666666666667,5162.8875,41,14.0,14.0,19.0,19.0,12.0,19.0,65.0,34.0
1101,4.0,6249.06607142857,48,2.0,18.0,20.0,20.0,18.0,18.0,60.0,39.0
1102,2.83333333333333,3778.54027777778,34,20.0,14.0,17.0,20.0,2.0,23.0,29.0,70.0
1103,3.18181818181818,4609.05497835498,35,2.0,40.0,8.0,20.0,11.0,17.0,54.0,45.0
1104,3.41666666666667,5492.9375,41,7.0,19.0,17.0,14.0,14.0,26.0,58.0,41.0
1105,3.18181818181818,5072.4196969697,35,0.0,34.0,34.0,8.0,17.0,5.0,51.0,48.0
1106,3.36363636363636,5042.70541125541,37,2.0,10.0,13.0,29.0,10.0,32.0,54.0,45.0
1107,3.1,4806.36833333333,31,3.0,19.0,22.0,19.0,12.0,22.0,58.0,41.0
1108,3.5,5634.725,35,2.0,34.0,22.0,8.0,11.0,20.0,40.0,60.0
1109,2.41666666666667,5848.67361111111,29,6.0,24.0,27.0,20.0,13.0,6.0,58.0,41.0
111,3.0,4615.17777777778,36,19.0,19.0,13.0,25.0,5.0,16.0,38.0,61.0
1110,2.58333333333333,4093.13194444445,31,3.0,16.0,22.0,22.0,16.0,19.0,58.0,41.0
1111,2.58333333333333,4934.175,31,6.0,19.0,16.0,22.0,9.0,25.0,67.0,32.0
1112,3.81818181818182,4238.93156565657,42,11.0,9.0,30.0,16.0,4.0,26.0,54.0,45.0
1113,2.90909090909091,5089.71645021645,32,6.0,25.0,31.0,21.0,3.0,12.0,53.0,46.0
1114,3.41666666666667,5762.44702380952,41,7.0,19.0,31.0,19.0,9.0,12.0,60.0,39.0
1115,3.45454545454545,6287.03722943723,38,5.0,23.0,21.0,18.0,13.0,18.0,47.0,52.0
1116,3.5,5076.32083333333,42,4.0,30.0,7.0,14.0,14.0,28.0,64.0,35.0
1117,2.63636363636364,3872.19696969697,29,0.0,17.0,20.0,34.0,6.0,20.0,65.0,34.0
1118,4.09090909090909,6297.22251082251,45,6.0,22.0,22.0,15.0,8.0,24.0,42.0,57.0
1119,3.58333333333333,4518.18174603175,43,4.0,27.0,16.0,25.0,4.0,20.0,41.0,58.0
112,4.45454545454545,5351.32943722944,49,10.0,20.0,24.0,18.0,10.0,16.0,53.0,46.0
1120,3.0,5151.04861111111,36,8.0,19.0,27.0,8.0,8.0,27.0,61.0,38.0
1121,3.33333333333333,5577.8375,40,17.0,22.0,17.0,20.0,12.0,10.0,37.0,62.0
1122,3.45454545454545,5455.49090909091,38,10.0,26.0,5.0,21.0,10.0,26.0,55.0,44.0
1123,2.91666666666667,5292.12777777778,35,11.0,11.0,25.0,22.0,2.0,25.0,54.0,45.0
1124,2.75,6010.60555555556,33,12.0,27.0,12.0,30.0,6.0,12.0,36.0,63.0
1125,3.5,3613.38723544974,42,7.0,21.0,30.0,14.0,7.0,19.0,61.0,38.0
1126,2.5,5977.88194444445,30,6.0,20.0,23.0,20.0,10.0,20.0,36.0,63.0
1127,3.8,5308.1069047619,38,15.0,26.0,15.0,10.0,5.0,26.0,55.0,44.0
1128,3.33333333333333,6203.47361111111,40,7.0,20.0,22.0,22.0,5.0,22.0,45.0,55.0
1129,3.08333333333333,5217.08333333333,37,8.0,21.0,16.0,16.0,10.0,27.0,62.0,37.0
113,2.72727272727273,6986.65909090909,30,16.0,13.0,26.0,20.0,3.0,20.0,43.0,56.0
1130,3.5,5452.8037037037,42,11.0,9.0,23.0,23.0,11.0,19.0,64.0,35.0
1131,3.36363636363636,5566.06147186147,37,13.0,27.0,27.0,8.0,13.0,10.0,48.0,51.0
1132,2.58333333333333,5520.9375,31,6.0,22.0,25.0,16.0,6.0,22.0,51.0,48.0
1133,3.08333333333333,5463.44861111111,37,5.0,18.0,27.0,18.0,10.0,18.0,48.0,51.0
1134,3.25,5508.14166666667,39,7.0,23.0,23.0,20.0,5.0,20.0,48.0,51.0
1135,3.33333333333333,6104.6375,40,10.0,27.0,20.0,15.0,2.0,25.0,50.0,50.0
1136,3.33333333333333,6083.56111111111,40,17.0,17.0,22.0,10.0,12.0,20.0,57.0,42.0
1137,3.0,7355.61515151515,33,6.0,36.0,9.0,18.0,9.0,21.0,48.0,51.0
1138,3.1,5508.875,31,22.0,16.0,16.0,9.0,9.0,25.0,45.0,54.0
1139,3.72727272727273,5999.6196969697,41,9.0,14.0,26.0,24.0,12.0,12.0,51.0,48.0
114,3.27272727272727,4988.48257575758,36,19.0,22.0,13.0,8.0,16.0,19.0,55.0,44.0
1140,2.63636363636364,4203.92121212121,29,3.0,24.0,27.0,17.0,6.0,20.0,48.0,51.0
1141,3.9,5580.03166666667,39,12.0,25.0,25.0,15.0,12.0,7.0,41.0,58.0
1142,3.7,4753.18166666667,37,8.0,24.0,16.0,24.0,18.0,8.0,54.0,45.0
1143,3.18181818181818,4726.6354978355,35,5.0,14.0,22.0,22.0,14.0,20.0,51.0,48.0
1144,3.4,4791.24833333333,34,11.0,20.0,29.0,14.0,5.0,17.0,52.0,47.0
1145,2.66666666666667,6190.18888888889,32,6.0,31.0,25.0,15.0,9.0,12.0,75.0,25.0
1146,2.63636363636364,3662.68787878788,29,10.0,27.0,27.0,20.0,3.0,10.0,34.0,65.0
1147,3.58333333333333,4771.19444444444,43,20.0,23.0,11.0,11.0,11.0,20.0,46.0,53.0
1148,3.41666666666667,4567.32083333333,41,9.0,19.0,19.0,21.0,7.0,21.0,58.0,41.0
1149,2.91666666666667,6488.24305555556,35,8.0,17.0,22.0,17.0,8.0,25.0,60.0,40.0
115,3.75,4824.62718253968,45,11.0,11.0,26.0,13.0,8.0,28.0,46.0,53.0
1150,3.66666666666667,5845.375,44,6.0,18.0,11.0,31.0,4.0,27.0,47.0,52.0
1151,3.41666666666667,7407.24861111111,41,9.0,17.0,31.0,17.0,2.0,21.0,41.0,58.0
1152,3.58333333333333,4697.37996031746,43,13.0,11.0,27.0,23.0,6.0,16.0,37.0,62.0
1153,2.90909090909091,5718.97727272727,32,3.0,12.0,34.0,34.0,12.0,3.0,50.0,50.0
1154,3.90909090909091,4885.68621933622,43,18.0,18.0,16.0,13.0,13.0,18.0,46.0,53.0
1155,3.0,4971.59861111111,36,11.0,22.0,19.0,22.0,8.0,16.0,47.0,52.0
1156,2.66666666666667,4013.73333333333,32,15.0,9.0,15.0,40.0,6.0,12.0,53.0,46.0
1157,2.75,4289.09861111111,33,9.0,12.0,27.0,33.0,12.0,6.0,42.0,57.0
1158,3.91666666666667,6001.70416666667,47,19.0,12.0,21.0,14.0,10.0,21.0,42.0,57.0
1159,3.0,4820.82166666667,30,13.0,20.0,16.0,33.0,3.0,13.0,50.0,50.0
116,3.5,6041.19027777778,42,14.0,4.0,21.0,21.0,11.0,26.0,42.0,57.0
1160,3.09090909090909,4495.67272727273,34,5.0,32.0,17.0,11.0,8.0,23.0,44.0,55.0
1161,3.58333333333333,5642.46845238095,43,18.0,23.0,25.0,9.0,9.0,13.0,27.0,72.0
1162,2.9,3988.60833333333,29,17.0,13.0,13.0,24.0,6.0,24.0,51.0,48.0
1163,3.09090909090909,4502.2,34,5.0,26.0,17.0,11.0,11.0,26.0,50.0,50.0
1164,2.27272727272727,5596.33939393939,25,8.0,24.0,20.0,20.0,8.0,20.0,56.0,44.0
1165,3.8,4840.45833333333,38,26.0,15.0,7.0,13.0,13.0,23.0,47.0,52.0
1166,3.18181818181818,4747.25757575758,35,8.0,5.0,31.0,11.0,5.0,37.0,57.0,42.0
1167,2.81818181818182,4866.6303030303,31,12.0,16.0,16.0,19.0,22.0,12.0,58.0,41.0
1168,3.18181818181818,4893.15692640693,35,5.0,31.0,22.0,14.0,11.0,14.0,65.0,34.0
1169,2.83333333333333,5267.59722222222,34,5.0,8.0,32.0,8.0,5.0,38.0,64.0,35.0
117,3.08333333333333,5340.73611111111,37,5.0,16.0,16.0,18.0,13.0,29.0,67.0,32.0
1170,3.75,4847.34880952381,45,15.0,17.0,17.0,13.0,11.0,24.0,53.0,46.0
1171,3.33333333333333,4767.25902777778,40,12.0,27.0,10.0,7.0,12.0,30.0,50.0,50.0
1172,2.54545454545455,5418.48484848485,28,7.0,14.0,25.0,21.0,7.0,25.0,53.0,46.0
1173,4.09090909090909,5276.26060606061,45,13.0,13.0,24.0,20.0,11.0,17.0,51.0,48.0
1174,3.27272727272727,5147.79393939394,36,11.0,27.0,19.0,11.0,5.0,25.0,36.0,63.0
1175,3.58333333333333,5012.33055555556,43,11.0,18.0,16.0,18.0,16.0,18.0,51.0,48.0
1176,3.66666666666667,4466.40138888889,44,11.0,20.0,20.0,25.0,6.0,15.0,61.0,38.0
1177,3.0,5175.66363636364,33,9.0,15.0,24.0,15.0,15.0,21.0,63.0,36.0
1178,3.41666666666667,4492.97916666667,41,9.0,19.0,19.0,14.0,17.0,19.0,51.0,48.0
1179,3.91666666666667,4537.72685185185,47,8.0,34.0,8.0,21.0,6.0,21.0,57.0,42.0
118,3.5,6714.54166666667,35,0.0,17.0,22.0,20.0,8.0,31.0,60.0,40.0
1180,3.6,5986.62,36,11.0,27.0,22.0,13.0,11.0,13.0,66.0,33.0
1181,3.63636363636364,6166.96060606061,40,5.0,27.0,17.0,17.0,12.0,20.0,40.0,60.0
1182,3.25,4862.15833333333,39,10.0,28.0,15.0,15.0,7.0,23.0,58.0,41.0
1183,3.83333333333333,4543.67678571429,46,8.0,26.0,28.0,17.0,4.0,15.0,43.0,56.0
1184,2.75,5264.40277777778,33,6.0,15.0,24.0,27.0,12.0,15.0,66.0,33.0
1185,2.90909090909091,7904.52424242424,32,9.0,21.0,12.0,21.0,6.0,28.0,43.0,56.0
1186,2.75,5568.92876984127,33,9.0,21.0,21.0,24.0,9.0,15.0,51.0,48.0
1187,3.72727272727273,6034.67121212121,41,0.0,36.0,14.0,21.0,7.0,19.0,53.0,46.0
1188,3.44444444444444,5152.63703703704,31,9.0,32.0,16.0,19.0,0.0,22.0,45.0,54.0
1189,3.83333333333333,3861.44146825397,46,8.0,10.0,17.0,17.0,21.0,23.0,50.0,50.0
119,3.91666666666667,4759.05833333333,47,14.0,14.0,21.0,17.0,4.0,27.0,48.0,51.0
1190,3.66666666666667,5320.24583333333,44,6.0,27.0,11.0,25.0,6.0,22.0,70.0,29.0
1191,4.25,4690.6943452381,51,9.0,7.0,21.0,33.0,7.0,19.0,39.0,60.0
1192,4.0,4542.50909090909,44,13.0,20.0,20.0,11.0,15.0,18.0,59.0,40.0
1193,3.0,4504.5375,36,5.0,27.0,30.0,11.0,11.0,13.0,47.0,52.0
1194,3.9,4777.5825,39,15.0,20.0,17.0,20.0,10.0,15.0,48.0,51.0
1195,3.0,6534.71060606061,33,9.0,21.0,18.0,18.0,9.0,24.0,51.0,48.0
1196,3.54545454545455,4728.60086580087,39,5.0,15.0,20.0,25.0,10.0,23.0,51.0,48.0
1197,3.66666666666667,5288.50694444444,44,11.0,25.0,22.0,18.0,13.0,9.0,52.0,47.0
1198,2.75,8437.3875,33,6.0,27.0,6.0,27.0,9.0,24.0,72.0,27.0
1199,2.63636363636364,4466.98333333333,29,10.0,13.0,34.0,17.0,10.0,13.0,41.0,58.0
12,2.91666666666667,5650.95,35,5.0,14.0,25.0,31.0,14.0,8.0,42.0,57.0
120,2.66666666666667,5817.09722222222,32,12.0,3.0,25.0,28.0,9.0,21.0,56.0,43.0
1200,3.8,4599.24952380952,38,7.0,7.0,31.0,36.0,2.0,13.0,34.0,65.0
1201,3.41666666666667,6339.31666666667,41,2.0,19.0,12.0,34.0,14.0,17.0,46.0,53.0
1202,3.75,3990.59490740741,45,6.0,22.0,17.0,20.0,8.0,24.0,53.0,46.0
1203,4.0,5358.07916666667,48,6.0,14.0,33.0,18.0,10.0,16.0,45.0,54.0
1204,3.58333333333333,4264.01408730159,43,13.0,20.0,18.0,18.0,11.0,16.0,55.0,44.0
1205,3.41666666666667,5017.01765873016,41,7.0,19.0,21.0,26.0,12.0,12.0,53.0,46.0
1206,3.66666666666667,4096.10436507936,44,13.0,20.0,18.0,20.0,9.0,18.0,40.0,59.0
1207,2.90909090909091,4892.34090909091,32,15.0,15.0,12.0,25.0,12.0,18.0,46.0,53.0
1208,2.91666666666667,6197.16071428571,35,14.0,11.0,22.0,20.0,8.0,22.0,48.0,51.0
1209,3.75,5010.15912698413,45,15.0,22.0,17.0,26.0,13.0,4.0,51.0,48.0
121,2.83333333333333,3646.80208333333,34,8.0,32.0,14.0,26.0,5.0,11.0,52.0,47.0
1210,3.18181818181818,4392.22012987013,35,8.0,8.0,8.0,34.0,11.0,28.0,60.0,40.0
1211,2.5,6242.59722222222,30,6.0,10.0,23.0,20.0,16.0,23.0,63.0,36.0
1212,3.18181818181818,5617.98181818182,35,5.0,20.0,8.0,22.0,20.0,22.0,45.0,54.0
1213,3.72727272727273,6168.89242424243,41,12.0,17.0,21.0,19.0,9.0,19.0,63.0,36.0
1214,2.8,4569.78,28,7.0,21.0,10.0,17.0,14.0,28.0,39.0,60.0
1215,3.5,6508.27559523809,42,11.0,14.0,11.0,45.0,7.0,9.0,47.0,52.0
1216,2.58333333333333,2960.37083333333,31,12.0,22.0,22.0,16.0,9.0,16.0,41.0,58.0
1217,3.83333333333333,4287.64027777778,46,8.0,17.0,36.0,13.0,8.0,15.0,60.0,39.0
1218,3.91666666666667,4393.3505952381,47,6.0,14.0,29.0,23.0,10.0,14.0,57.0,42.0
1219,2.91666666666667,5263.65178571429,35,11.0,5.0,14.0,31.0,17.0,20.0,51.0,48.0
122,3.16666666666667,6833.63055555556,38,5.0,21.0,26.0,23.0,10.0,13.0,57.0,42.0
1220,4.58333333333333,5345.16716269841,55,10.0,18.0,23.0,14.0,12.0,20.0,45.0,54.0
1221,2.58333333333333,4989.58333333333,31,6.0,16.0,32.0,22.0,3.0,19.0,38.0,61.0
1222,2.90909090909091,5988.56666666667,32,9.0,21.0,12.0,18.0,18.0,18.0,46.0,53.0
1223,3.54545454545455,4689.10378787879,39,2.0,25.0,28.0,17.0,5.0,20.0,46.0,53.0
1224,5.0,5725.94900793651,60,6.0,18.0,21.0,15.0,10.0,28.0,51.0,48.0
1225,3.0,5720.02638888889,36,11.0,25.0,22.0,16.0,8.0,16.0,50.0,50.0
1226,3.81818181818182,5190.12835497835,42,16.0,16.0,21.0,30.0,4.0,9.0,38.0,61.0
1227,2.18181818181818,4526.51515151515,24,12.0,8.0,20.0,20.0,8.0,29.0,54.0,45.0
1228,2.7,5215.405,27,11.0,25.0,14.0,29.0,7.0,11.0,44.0,55.0
1229,2.91666666666667,4335.86111111111,35,14.0,40.0,14.0,8.0,2.0,20.0,37.0,62.0
123,2.66666666666667,4907.70555555556,32,6.0,15.0,18.0,28.0,6.0,25.0,56.0,43.0
1230,3.25,5901.09543650794,39,7.0,20.0,28.0,10.0,12.0,20.0,58.0,41.0
1231,3.91666666666667,4983.01924603175,47,6.0,21.0,21.0,21.0,6.0,23.0,48.0,51.0
1232,3.08333333333333,6654.09920634921,37,13.0,27.0,18.0,18.0,10.0,10.0,59.0,40.0
1233,3.81818181818182,4789.01432506887,42,7.0,16.0,19.0,26.0,9.0,21.0,66.0,33.0
1234,2.91666666666667,3818.90833333333,35,11.0,22.0,14.0,28.0,11.0,11.0,42.0,57.0
1235,3.25,6420.54444444444,39,5.0,12.0,30.0,15.0,17.0,17.0,58.0,41.0
1236,3.33333333333333,5903.68353174603,40,7.0,17.0,25.0,12.0,10.0,27.0,47.0,52.0
1237,3.33333333333333,4807.86805555556,40,15.0,17.0,7.0,17.0,7.0,35.0,45.0,55.0
1238,2.91666666666667,4916.61388888889,35,5.0,28.0,14.0,28.0,2.0,20.0,37.0,62.0
1239,3.5,5420.79398148148,42,9.0,11.0,23.0,21.0,19.0,14.0,57.0,42.0
124,2.45454545454545,4497.20606060606,27,0.0,22.0,22.0,22.0,18.0,14.0,62.0,37.0
1240,3.8,5512.11,38,13.0,21.0,15.0,26.0,10.0,13.0,47.0,52.0
1241,3.5,4793.525,42,9.0,19.0,23.0,16.0,16.0,14.0,50.0,50.0
1242,4.09090909090909,4894.07716450216,45,17.0,22.0,17.0,24.0,6.0,11.0,42.0,57.0
1243,3.36363636363636,4734.77878787879,37,5.0,18.0,21.0,24.0,5.0,24.0,45.0,54.0
1244,3.5,5045.59027777778,42,14.0,21.0,23.0,14.0,9.0,16.0,54.0,45.0
1245,3.66666666666667,5112.03358585859,44,13.0,20.0,25.0,13.0,13.0,13.0,61.0,38.0
