ip_id,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month
1023,3.75,5187.479167,45,15,24,20,15,4,20,51,48,11,6,6,10,5,2,10,7,4,0,11,0,1,6,5,8,9.083333333,5930.77662
1024,3.272727273,4220.817532,36,13,16,16,16,16,19,55,44,15,5,7,5,3,3,7,8,4,0,16,0,2,10,2,7,7.083333333,5836.799199
1025,4,4239.935498,44,6,15,20,31,9,15,43,56,12,7,4,7,4,1,7,7,7,0,7,1,0,14,3,13,7.583333333,5856.039881
1026,3,4277.681944,36,13,0,25,33,16,11,44,55,10,10,3,5,3,4,14,3,5,0,8,2,3,11,6,5,7.25,4806.410979
1027,3.166666667,6273.451389,38,5,21,18,28,5,21,50,50,7,6,13,7,3,3,8,4,3,0,7,1,5,13,5,9,7.833333333,5493.743312
1028,3.909090909,5602.497944,43,11,20,6,32,4,23,53,46,6,8,5,6,1,4,4,3,8,0,12,2,4,11,9,10,7.25,4840.254533
1029,3.25,5475.1875,39,15,20,20,23,5,15,48,51,6,6,5,9,1,5,10,3,4,0,10,2,0,13,8,11,7.25,5226.424847
103,3.272727273,5957.851515,36,16,5,33,19,5,19,55,44,6,9,6,5,6,5,9,2,3,1,12,1,2,17,5,6,7.916666667,5369.366972
1030,2.636363636,6844.260606,29,20,13,27,17,6,13,44,55,11,6,12,3,2,4,6,3,3,0,10,0,1,12,6,16,7.5,4916.602083
1031,3.583333333,5542.669444,43,9,13,18,20,13,23,62,37,8,11,16,6,3,4,5,4,5,0,6,1,1,7,5,11,7.5,4788.719416
1032,3.333333333,4623.990675,40,7,20,20,15,10,27,57,42,6,10,12,5,1,0,10,6,1,0,10,0,1,13,3,12,8.666666667,5324.635811
1033,3.333333333,4061.12877,40,5,17,12,30,15,20,52,47,10,5,16,6,2,1,8,3,1,0,5,1,0,16,6,14,6.5,5099.271958
1034,3.25,7085.626389,39,7,23,23,25,12,7,46,53,13,10,11,10,0,5,12,2,5,1,6,1,3,3,3,8,6.583333333,4957.900144
1035,3.090909091,4965.598485,34,11,20,17,23,11,14,50,50,11,7,7,10,2,6,12,6,2,0,10,1,1,8,3,8,7.833333333,6037.846285
1036,2.9,5838.5,29,6,20,20,13,13,24,58,41,6,5,11,5,3,7,8,4,2,0,9,1,4,9,8,17,8.25,5227.157639
1037,2.818181818,5086.954545,31,3,25,16,29,9,16,51,48,4,8,9,8,3,3,15,6,5,0,8,1,0,11,1,12,7.818181818,4664.468798
1038,3.25,4972.047222,39,12,15,10,17,12,30,71,28,10,5,13,7,6,5,6,1,2,0,9,1,3,7,9,9,7.75,4560.660323
1039,3.083333333,4386.827778,37,13,16,24,18,13,13,45,54,6,5,6,9,4,2,7,3,3,0,6,0,6,11,4,14,8.416666667,5350.532712
104,3.5,5470.285714,42,9,26,16,23,2,21,52,47,13,6,4,8,4,1,3,7,6,0,9,0,2,11,3,10,8.416666667,5220.539776
1040,3.666666667,5196.250397,44,9,27,22,11,11,18,43,56,8,6,3,6,2,1,14,2,4,0,11,0,0,15,6,9,8.416666667,6053.505748
1041,3.636363636,4789.686364,40,7,30,15,17,10,20,50,50,8,6,8,5,2,3,7,4,5,0,13,0,5,6,6,9,8.5,5278.946263
1042,3.454545455,5336.054113,38,15,18,13,21,7,23,55,44,7,4,10,6,2,3,13,4,4,1,13,2,3,10,2,10,7.416666667,4541.284954
1043,2.9,5168.416667,29,6,31,17,20,10,13,44,55,7,10,9,8,2,2,8,6,1,0,10,0,2,12,7,9,6.833333333,5927.101239
1044,3.083333333,5304.377778,37,5,18,21,32,13,8,64,35,8,13,9,1,1,1,10,7,1,0,6,0,2,9,5,14,8.5,4928.715939
1045,3.333333333,4966.030556,40,15,25,15,25,5,15,47,52,11,5,3,11,1,0,8,4,2,0,13,1,6,12,4,14,7.916666667,4887.904589
1046,2.833333333,3886.177778,34,11,17,23,20,11,14,50,50,6,3,12,9,3,10,7,5,3,0,9,1,1,13,5,7,7.833333333,5104.048534
1047,3.75,5602.502315,45,11,22,20,11,6,28,53,46,9,5,7,6,3,6,9,6,6,0,9,1,2,13,6,11,8.25,5144.983249
1048,3.166666667,4996.688889,38,7,13,23,15,10,28,57,42,10,6,5,9,4,6,9,6,3,0,7,2,1,9,6,14,8.083333333,4614.578443
1049,2.636363636,4882.881818,29,10,17,13,17,13,27,65,34,8,7,9,11,3,3,12,4,3,0,5,0,2,9,8,9,7.083333333,4641.766426
105,3.333333333,5367.666667,40,7,17,20,25,5,25,57,42,8,9,13,10,5,5,10,5,4,1,5,0,1,6,4,13,8.25,5158.586294
1050,4.25,6198.118056,51,21,11,27,13,9,15,47,52,8,11,8,11,1,4,10,1,4,1,7,1,3,8,4,10,7.666666667,5857.874453
1051,2.818181818,5234.659091,31,6,22,16,22,16,16,51,48,5,8,10,11,1,8,11,4,3,0,4,1,2,11,4,7,8.75,4925.848885
1052,3.166666667,5921.343849,38,5,18,18,23,15,18,60,39,3,4,7,9,4,2,9,9,5,0,14,0,0,4,6,13,8.583333333,4647.45757
1053,3.545454545,5446.07619,39,12,23,12,23,10,17,43,56,8,6,12,7,4,4,8,10,4,0,8,1,2,4,6,8,6.833333333,5482.652907
1054,3.545454545,4493.025541,39,7,12,20,17,10,30,58,41,5,7,13,7,3,4,7,10,1,0,6,2,2,10,4,12,7.416666667,5492.467692
1055,3.416666667,5208.497222,41,12,9,26,14,17,19,48,51,8,5,15,7,6,8,5,2,3,0,11,3,1,5,5,10,6.583333333,5150.358646
1056,3.090909091,4803.480303,34,17,20,17,11,11,20,47,52,8,10,16,8,3,0,10,3,4,1,9,1,0,8,7,8,8,4526.497024
1057,3.5,5325.373016,42,14,16,16,30,11,9,52,47,11,9,12,4,1,5,6,6,4,0,6,3,5,6,3,12,7.75,4811.542827
1058,3.666666667,4336.059028,44,18,20,15,20,9,15,40,59,7,9,7,9,2,1,4,7,1,0,9,0,3,11,5,19,7,4674.830093
1059,3.6,6903.863333,36,5,22,27,16,16,11,50,50,14,5,8,8,5,6,4,4,2,0,9,1,2,13,5,9,7.916666667,5224.925087
106,3.090909091,4378.590909,34,2,14,26,23,14,17,67,32,11,9,7,8,4,2,12,2,6,0,10,2,3,5,2,13,8,4628.138095
1060,3.090909091,4654.831818,34,8,8,20,23,2,35,52,47,4,7,14,5,2,4,10,8,7,0,7,0,2,6,5,12,9.166666667,6154.579419
1061,3.25,5014.459722,39,12,17,10,17,12,28,48,51,8,13,8,9,1,6,6,4,2,0,10,1,1,9,5,8,8.833333333,5208.068221
1062,3.833333333,5907.300198,46,6,19,30,13,13,17,56,43,10,4,9,11,1,4,4,1,3,0,8,1,2,16,1,11,8.416666667,4617.144404
1063,3.363636364,5067.903463,37,8,18,13,21,10,27,45,54,7,7,10,7,2,5,10,3,5,0,9,1,6,5,7,9,6.416666667,5172.574835
1064,3.181818182,6503.614069,35,11,8,25,25,8,20,48,51,4,9,11,6,3,5,6,9,7,0,8,2,3,8,9,7,8.083333333,5343.567857
1065,3,6901.657576,33,15,21,15,18,9,21,48,51,12,5,12,6,4,1,4,8,9,0,5,0,1,8,5,12,7.166666667,5215.313823
1066,2.545454545,6163.348485,28,3,17,28,17,3,28,67,32,10,7,9,11,3,2,10,9,1,0,4,0,0,11,7,4,8.5,5827.991866
1067,3.111111111,6003.272222,28,0,28,7,25,10,28,46,53,8,12,13,6,7,2,3,6,6,0,9,1,2,7,6,8,6.916666667,5608.638095
1068,3.25,5597.255556,39,5,10,30,20,7,25,46,53,5,9,6,8,3,0,10,1,6,0,11,1,3,12,7,11,7.75,4155.716667
1069,3.5,6010.3875,42,11,16,19,14,9,28,50,50,7,4,9,2,2,4,15,1,3,0,9,1,0,17,4,12,9,4930.541157
107,3.583333333,6641.068056,43,2,20,18,13,18,25,55,44,10,6,10,7,3,1,12,4,6,0,8,0,4,6,6,9,7.583333333,5030.642346
1070,3.1,5669.876667,31,3,9,16,25,29,16,58,41,7,5,8,6,4,3,11,7,1,0,10,0,2,10,10,11,9.083333333,5169.35833
1071,2.916666667,5564.380556,35,5,22,14,25,22,8,71,28,5,12,5,9,2,7,8,8,2,0,12,1,2,9,11,4,8.083333333,4872.091336
1072,3.416666667,6436.054167,41,4,21,26,26,7,12,48,51,10,9,7,6,0,9,6,3,3,0,10,1,3,11,4,10,9.916666667,5678.984545
1073,3.416666667,4381.602778,41,7,21,9,24,14,21,58,41,8,5,11,4,1,6,4,7,3,0,8,3,5,10,4,15,7.75,5575.398413
1074,2.5,5999.15,25,16,28,16,24,4,12,40,60,8,9,10,3,2,3,6,0,6,0,11,1,1,11,5,17,9.083333333,5352.273148
1075,2.545454545,4803.827273,28,10,17,14,25,10,21,53,46,3,9,13,8,4,0,8,5,4,0,3,0,2,13,6,10,8.583333333,5401.375574
1076,2.909090909,4814.022727,32,3,31,15,28,3,18,34,65,9,4,6,4,2,9,11,6,6,0,9,1,1,15,6,10,8.25,5050.410218
1077,4.583333333,5250.108532,55,10,16,25,20,7,20,60,40,8,5,11,6,4,4,4,3,4,0,7,0,2,9,9,11,8.5,4773.03545
1078,3.083333333,6119.805556,37,8,13,32,16,8,21,62,37,3,9,3,7,6,5,7,6,1,1,11,0,4,11,3,13,8.75,4885.040951
1079,4.083333333,3590.361111,49,6,22,14,18,12,26,63,36,8,12,8,8,6,3,8,0,6,0,11,0,0,11,6,6,9.333333333,5592.404761
108,3.666666667,4811.818287,44,6,25,18,13,20,15,50,50,8,9,3,5,1,4,9,6,2,1,13,0,3,8,1,13,8.5,5373.376042
1080,3.3,4307.261667,33,0,15,27,18,15,24,57,42,8,11,7,6,0,2,6,7,5,4,17,0,1,7,1,13,7.833333333,5118.591077
1081,4.083333333,4101.863889,49,16,20,18,14,14,16,36,63,5,6,14,7,3,2,7,8,3,1,9,1,3,10,7,13,8.25,5603.117578
1082,4.454545455,5641.791126,49,12,20,22,22,16,6,55,44,6,7,9,9,6,3,11,8,4,0,8,0,1,12,2,7,6.75,6005.167262
1083,3.818181818,4963.764899,42,2,16,23,33,11,11,54,45,6,9,11,5,1,4,15,2,0,1,14,1,0,8,5,10,9.416666667,4373.053188
1084,3.818181818,4367.858586,42,11,21,26,11,19,9,57,42,8,0,11,9,0,3,10,1,5,0,11,0,1,11,2,17,8.583333333,5750.7625
1085,3.166666667,5144.313889,38,0,23,18,21,5,31,52,47,7,5,13,5,1,2,9,6,5,1,5,1,2,15,5,13,7.916666667,5597.855889
1086,3.454545455,5293.969697,38,7,36,23,15,5,10,47,52,4,5,7,14,2,3,11,7,4,0,8,3,3,11,5,6,9.25,5215.199725
1087,4.272727273,4853.778355,47,12,25,12,36,4,8,51,48,4,6,10,9,3,3,4,3,6,0,15,0,1,11,5,12,7.166666667,6163.465413
1088,3,5918.138889,36,8,19,25,16,11,19,44,55,8,12,10,4,1,4,9,10,5,0,6,1,2,5,6,9,7.166666667,5456.376263
1089,4.3,5878.5825,43,9,30,18,20,9,11,53,46,2,3,12,10,0,3,5,7,4,0,14,0,1,16,6,12,7.5,5067.47785
109,3.5,5040.769841,42,23,21,14,21,9,9,35,64,12,4,13,7,3,3,9,3,8,1,5,2,2,8,3,12,7.916666667,4886.417504
1090,4.083333333,6946.272917,49,6,26,24,16,10,16,57,42,8,7,8,9,7,3,8,2,1,0,11,2,1,9,10,10,8,5835.298568
1091,3.5,5109.802778,42,4,19,26,28,9,11,57,42,4,9,9,9,0,5,6,9,4,0,6,0,4,15,3,9,9.583333333,5413.385108
1092,3.272727273,6642.509091,36,5,19,16,27,19,11,52,47,8,9,3,8,6,0,10,3,1,1,10,1,4,6,5,19,7.75,4917.075896
1093,4.727272727,4806.260101,52,19,21,11,19,7,21,40,59,6,9,14,4,5,6,11,6,2,1,8,0,3,9,8,8,8.333333333,5017.035714
1094,2.666666667,5178.654167,32,3,15,31,15,9,25,59,40,7,9,9,8,6,3,9,1,4,0,10,1,6,7,7,11,8.166666667,4684.517346
1095,3,5676.777778,36,11,19,33,8,2,25,47,52,6,7,9,8,2,8,9,5,3,0,5,1,1,16,6,12,8.166666667,5169.704497
1096,4,5056.364286,48,10,29,20,12,8,18,35,64,11,4,12,5,4,4,5,2,5,0,9,2,0,11,4,13,7.166666667,5111.03545
1097,3.545454545,4073.392424,39,5,25,15,15,5,33,46,53,4,11,1,6,1,3,8,4,7,0,14,0,2,7,6,16,8.833333333,4919.616659
1098,2.75,6092.859722,33,6,18,15,33,12,15,54,45,9,7,9,5,1,3,7,6,4,2,12,2,3,11,2,10,7.333333333,5095.1503
1099,3.090909091,4542.955628,34,5,20,23,20,14,14,55,44,3,5,9,5,5,9,5,5,3,0,9,1,3,13,3,16,7.666666667,5252.828406
11,4.5,5455.168651,54,5,24,11,24,9,25,50,50,7,5,5,9,3,2,15,6,2,1,3,1,5,14,2,12,6.416666667,5170.801178
110,4.416666667,4643.540741,53,5,32,15,22,7,16,52,47,9,5,11,4,4,3,9,2,3,0,10,1,5,14,3,13,8,5400.298115
1100,3.416666667,5162.8875,41,14,14,19,19,12,19,65,34,9,7,12,7,6,5,8,5,2,0,11,0,3,9,6,9,8.25,4829.30539
1101,4,6249.066071,48,2,18,20,20,18,18,60,39,10,8,9,5,4,4,5,4,3,0,8,2,0,8,8,13,9.333333333,4563.283555
1102,2.833333333,3778.540278,34,20,14,17,20,2,23,29,70,7,8,4,5,2,2,9,9,4,0,13,0,2,8,3,18,7.75,5573.932837
1103,3.181818182,4609.054978,35,2,40,8,20,11,17,54,45,5,10,11,9,0,8,2,6,0,0,13,1,0,14,5,6,8.666666667,5411.063849
1104,3.416666667,5492.9375,41,7,19,17,14,14,26,58,41,8,6,4,9,2,3,10,6,1,0,5,1,2,13,3,15,8.583333333,5534.214507
1105,3.181818182,5072.419697,35,0,34,34,8,17,5,51,48,3,12,8,8,1,2,12,6,6,0,10,2,3,3,8,9,7.454545455,6129.438149
1106,3.363636364,5042.705411,37,2,10,13,29,10,32,54,45,6,5,14,6,2,3,7,5,1,3,10,0,5,10,7,14,8.166666667,4939.093651
1107,3.1,4806.368333,31,3,19,22,19,12,22,58,41,10,5,9,9,3,7,7,7,4,0,7,1,0,13,6,3,8.833333333,4942.569898
1108,3.5,5634.725,35,2,34,22,8,11,20,40,60,8,9,9,7,0,7,11,6,7,0,5,0,1,9,5,9,9.25,5165.902213
1109,2.416666667,5848.673611,29,6,24,27,20,13,6,58,41,4,4,9,13,0,4,10,5,2,0,9,1,4,9,8,12,7.25,5534.933267
111,3,4615.177778,36,19,19,13,25,5,16,38,61,6,7,10,9,3,3,5,5,4,0,7,1,2,16,8,10,8,4653.824793
1110,2.583333333,4093.131944,31,3,16,22,22,16,19,58,41,5,4,21,6,2,4,11,2,5,0,4,1,4,7,10,9,7.833333333,5553.314444
1111,2.583333333,4934.175,31,6,19,16,22,9,25,67,32,6,7,8,6,4,4,3,6,8,1,6,3,3,9,6,12,6.75,4912.346726
1112,3.818181818,4238.931566,42,11,9,30,16,4,26,54,45,2,8,8,8,2,7,11,4,3,0,7,0,3,11,5,15,7.083333333,4999.048273
1113,2.909090909,5089.71645,32,6,25,31,21,3,12,53,46,11,7,9,6,0,5,9,10,6,0,9,1,0,5,2,12,9.25,5022.491799
1114,3.416666667,5762.447024,41,7,19,31,19,9,12,60,39,4,7,15,12,2,3,8,8,3,0,8,1,3,9,6,10,8.25,5472.125649
1115,3.454545455,6287.037229,38,5,23,21,18,13,18,47,52,5,5,14,6,2,3,8,5,2,0,11,1,4,11,9,12,8.166666667,4952.984695
1116,3.5,5076.320833,42,4,30,7,14,14,28,64,35,5,2,5,7,0,6,12,9,1,0,11,0,1,14,3,12,8.5,6106.040308
1117,2.636363636,3872.19697,29,0,17,20,34,6,20,65,34,12,9,12,10,3,3,8,4,1,0,4,0,1,10,5,6,8.5,5255.974134
1118,4.090909091,6297.222511,45,6,22,22,15,8,24,42,57,1,5,14,3,2,6,6,5,4,1,11,1,2,9,6,16,7.25,5305.327751
1119,3.583333333,4518.181746,43,4,27,16,25,4,20,41,58,5,2,15,5,3,8,8,5,2,0,12,0,2,9,5,12,7.166666667,6030.022499
112,4.454545455,5351.329437,49,10,20,24,18,10,16,53,46,9,7,14,7,0,2,7,4,7,0,9,0,0,11,5,5,8.416666667,4778.28888
1120,3,5151.048611,36,8,19,27,8,8,27,61,38,9,7,10,5,0,3,15,6,6,0,9,0,0,8,2,14,9.083333333,5136.549992
1121,3.333333333,5577.8375,40,17,22,17,20,12,10,37,62,8,7,3,9,6,3,9,6,2,0,16,3,1,8,3,12,8,4868.841677
1122,3.454545455,5455.490909,38,10,26,5,21,10,26,55,44,9,10,10,6,1,1,7,8,0,0,12,0,2,9,4,14,9.25,4829.252328
1123,2.916666667,5292.127778,35,11,11,25,22,2,25,54,45,10,8,10,5,3,4,6,4,7,1,7,1,1,10,1,14,7.583333333,5071.68706
1124,2.75,6010.605556,33,12,27,12,30,6,12,36,63,10,14,8,4,2,3,5,3,0,1,16,0,4,8,3,8,8.833333333,5047.251694
1125,3.5,3613.387235,42,7,21,30,14,7,19,61,38,3,8,10,8,1,1,9,3,5,0,8,1,7,12,8,9,7.75,5641.239054
1126,2.5,5977.881944,30,6,20,23,20,10,20,36,63,6,5,17,7,9,5,10,5,0,0,6,0,2,7,3,11,8,5297.185278
1127,3.8,5308.106905,38,15,26,15,10,5,26,55,44,4,3,16,4,8,3,7,3,4,0,7,1,0,14,5,15,7.583333333,5740.533421
1128,3.333333333,6203.473611,40,7,20,22,22,5,22,45,55,7,4,3,5,2,3,13,4,4,0,8,4,6,10,10,11,7.5,5319.187924
1129,3.083333333,5217.083333,37,8,21,16,16,10,27,62,37,13,12,14,2,1,7,9,4,8,1,4,1,1,3,4,9,6.916666667,5111.903851
113,2.727272727,6986.659091,30,16,13,26,20,3,20,43,56,7,8,11,6,2,6,12,3,3,0,13,0,0,10,3,9,7.75,5385.538889
1130,3.5,5452.803704,42,11,9,23,23,11,19,64,35,7,7,8,13,3,7,10,5,2,0,10,3,1,6,4,9,7.916666667,5162.928472
1131,3.363636364,5566.061472,37,13,27,27,8,13,10,48,51,8,10,9,8,7,3,9,2,3,1,9,0,1,12,2,14,8.166666667,5080.480637
1132,2.583333333,5520.9375,31,6,22,25,16,6,22,51,48,4,10,9,10,4,9,11,5,1,0,13,1,2,5,3,5,7.166666667,4829.430673
1133,3.083333333,5463.448611,37,5,18,27,18,10,18,48,51,12,5,8,5,2,4,8,6,5,1,10,1,1,12,2,11,7.75,4753.71152
1134,3.25,5508.141667,39,7,23,23,20,5,20,48,51,9,10,10,8,3,2,5,4,5,0,13,0,1,11,1,10,9,5178.906614
1135,3.333333333,6104.6375,40,10,27,20,15,2,25,50,50,4,9,10,11,3,4,10,5,1,0,7,0,1,15,5,7,7.636363636,4913.442055
1136,3.333333333,6083.561111,40,17,17,22,10,12,20,57,42,4,2,7,8,4,6,8,9,2,0,6,0,3,17,5,13,9.25,5878.555487
1137,3,7355.615152,33,6,36,9,18,9,21,48,51,8,3,10,6,3,2,7,4,4,0,12,2,3,14,3,13,7.583333333,5664.59338
1138,3.1,5508.875,31,22,16,16,9,9,25,45,54,7,9,8,4,3,2,11,3,4,0,11,0,3,9,7,7,8.583333333,5551.13838
1139,3.727272727,5999.619697,41,9,14,26,24,12,12,51,48,12,4,7,11,4,3,6,4,3,1,9,3,1,10,4,9,8.916666667,5481.805375
114,3.272727273,4988.482576,36,19,22,13,8,16,19,55,44,2,10,7,6,2,3,5,3,5,0,16,3,3,12,7,10,6.666666667,5277.704293
1140,2.636363636,4203.921212,29,3,24,27,17,6,20,48,51,7,8,7,6,4,3,14,4,7,0,13,0,0,7,3,9,6.75,5441.558168
1141,3.9,5580.031667,39,12,25,25,15,12,7,41,58,6,7,11,9,5,5,6,5,8,0,5,0,0,12,6,10,7.916666667,5918.40656
1142,3.7,4753.181667,37,8,24,16,24,18,8,54,45,9,7,3,6,4,5,4,5,4,0,11,1,3,15,6,9,9.083333333,4660.838175
1143,3.181818182,4726.635498,35,5,14,22,22,14,20,51,48,5,9,9,7,3,4,9,4,4,0,12,1,2,14,3,11,8.083333333,4952.768777
1144,3.4,4791.248333,34,11,20,29,14,5,17,52,47,2,11,9,7,4,4,7,4,2,0,7,2,1,11,6,16,6.75,5679.946284
1145,2.666666667,6190.188889,32,6,31,25,15,9,12,75,25,9,5,7,9,0,7,11,4,3,0,8,0,1,16,6,7,8.833333333,6005.645139
1146,2.636363636,3662.687879,29,10,27,27,20,3,10,34,65,5,8,4,18,1,4,9,7,8,0,4,0,2,11,3,11,7.833333333,5497.50426
1147,3.583333333,4771.194444,43,20,23,11,11,11,20,46,53,1,7,5,6,5,6,12,10,2,0,7,1,2,16,5,8,7.583333333,4515.82077
1148,3.416666667,4567.320833,41,9,19,19,21,7,21,58,41,7,10,7,6,3,2,4,7,4,0,9,0,7,6,5,9,8.416666667,4667.072726
1149,2.916666667,6488.243056,35,8,17,22,17,8,25,60,40,7,9,5,10,3,7,5,3,7,0,10,2,1,14,4,11,8.166666667,5821.134235
115,3.75,4824.627183,45,11,11,26,13,8,28,46,53,6,4,10,8,2,4,7,2,4,1,8,1,6,15,8,7,7.666666667,4817.542334
1150,3.666666667,5845.375,44,6,18,11,31,4,27,47,52,9,10,6,10,2,10,5,5,5,0,10,1,1,10,5,9,8.166666667,5399.890142
1151,3.416666667,7407.248611,41,9,17,31,17,2,21,41,58,5,7,9,8,2,6,9,5,2,0,9,1,2,8,7,9,8.666666667,6171.482401
1152,3.583333333,4697.37996,43,13,11,27,23,6,16,37,62,6,7,7,5,5,3,10,12,3,0,11,1,1,10,7,6,6.583333333,5321.27436
1153,2.909090909,5718.977273,32,3,12,34,34,12,3,50,50,8,8,8,5,0,6,9,3,1,0,9,1,4,12,3,17,7.166666667,5431.704233
1154,3.909090909,4885.686219,43,18,18,16,13,13,18,46,53,15,7,10,4,3,4,6,5,7,0,11,0,3,8,5,5,7.666666667,4840.921585
1155,3,4971.598611,36,11,22,19,22,8,16,47,52,9,5,11,6,1,0,8,6,1,1,8,0,0,11,7,14,8.583333333,5350.089322
1156,2.666666667,4013.733333,32,15,9,15,40,6,12,53,46,9,7,11,3,2,5,9,7,5,0,8,0,2,11,3,9,8.75,5067.813853
1157,2.75,4289.098611,33,9,12,27,33,12,6,42,57,6,7,10,7,1,7,7,4,7,1,11,0,1,7,4,12,9.5,5380.039009
1158,3.916666667,6001.704167,47,19,12,21,14,10,21,42,57,12,2,13,6,4,5,3,4,8,0,7,0,2,13,8,7,7.833333333,5296.326323
1159,3,4820.821667,30,13,20,16,33,3,13,50,50,7,10,6,7,2,2,7,7,4,0,11,3,2,13,6,8,7.916666667,5777.962284
116,3.5,6041.190278,42,14,4,21,21,11,26,42,57,5,3,10,4,6,3,6,5,6,0,13,0,1,21,3,7,7.583333333,5399.858418
1160,3.090909091,4495.672727,34,5,32,17,11,8,23,44,55,11,5,11,5,4,8,6,2,0,0,7,0,1,16,9,4,8.583333333,6083.297482
1161,3.583333333,5642.468452,43,18,23,25,9,9,13,27,72,11,7,7,8,1,4,4,2,5,0,7,3,1,9,3,18,8.833333333,5393.357011
1162,2.9,3988.608333,29,17,13,13,24,6,24,51,48,2,11,11,10,2,0,10,5,4,0,3,0,3,13,5,9,8.5,5609.172884
1163,3.090909091,4502.2,34,5,26,17,11,11,26,50,50,7,5,7,11,3,5,5,3,3,1,18,1,1,12,4,9,7.833333333,5235.509163
1164,2.272727273,5596.339394,25,8,24,20,20,8,20,56,44,10,8,7,7,1,4,7,3,6,2,11,0,3,12,5,13,8.25,5384.178018
1165,3.8,4840.458333,38,26,15,7,13,13,23,47,52,9,10,13,3,2,1,11,2,4,0,8,0,3,13,4,6,8.583333333,4986.592956
1166,3.181818182,4747.257576,35,8,5,31,11,5,37,57,42,2,9,11,4,2,3,12,7,3,0,9,0,2,10,2,10,8.416666667,5322.628114
1167,2.818181818,4866.630303,31,12,16,16,19,22,12,58,41,7,8,9,5,4,4,6,5,4,0,9,2,2,13,0,15,9.333333333,5605.083458
1168,3.181818182,4893.156926,35,5,31,22,14,11,14,65,34,6,4,7,6,4,4,13,8,5,1,10,0,6,6,4,9,7.75,5081.050099
1169,2.833333333,5267.597222,34,5,8,32,8,5,38,64,35,10,7,11,4,1,4,5,9,4,0,13,1,1,9,4,11,7.333333333,4975.720779
117,3.083333333,5340.736111,37,5,16,16,18,13,29,67,32,6,8,12,4,3,4,8,5,6,0,12,1,3,6,8,6,9.666666667,5172.07719
1170,3.75,4847.34881,45,15,17,17,13,11,24,53,46,9,5,12,10,0,3,7,5,4,0,13,0,2,10,2,8,8.583333333,4750.480515
1171,3.333333333,4767.259028,40,12,27,10,7,12,30,50,50,5,7,13,7,2,3,9,7,3,0,8,0,0,12,7,10,10.5,4841.318813
1172,2.545454545,5418.484848,28,7,14,25,21,7,25,53,46,5,5,13,7,1,4,9,6,3,0,15,1,0,10,3,11,9.083333333,5198.740634
1173,4.090909091,5276.260606,45,13,13,24,20,11,17,51,48,8,3,12,7,1,1,9,2,5,0,13,0,3,10,7,9,9.333333333,5592.245154
1174,3.272727273,5147.793939,36,11,27,19,11,5,25,36,63,6,9,11,8,3,1,3,5,5,0,10,1,4,13,8,13,8.333333333,6217.239394
1175,3.583333333,5012.330556,43,11,18,16,18,16,18,51,48,9,9,14,7,3,4,9,3,3,0,7,3,2,14,4,8,8.25,4968.234758
1176,3.666666667,4466.401389,44,11,20,20,25,6,15,61,38,9,3,6,7,2,6,10,3,3,0,6,3,5,15,9,5,6.416666667,5899.241721
1177,3,5175.663636,33,9,15,24,15,15,21,63,36,12,6,10,6,2,2,6,5,6,0,7,2,5,7,4,12,7.416666667,5463.364326
1178,3.416666667,4492.979167,41,9,19,19,14,17,19,51,48,1,4,14,6,4,4,14,7,3,0,9,1,0,12,4,10,6.916666667,5230.67619
1179,3.916666667,4537.726852,47,8,34,8,21,6,21,57,42,12,6,9,9,3,3,11,4,2,0,8,1,2,8,6,11,7.916666667,5003.448773
118,3.5,6714.541667,35,0,17,22,20,8,31,60,40,1,10,13,8,6,4,5,6,1,0,8,0,2,11,4,13,9.083333333,4994.011615
1180,3.6,5986.62,36,11,27,22,13,11,13,66,33,4,10,7,3,2,6,8,8,3,0,1,1,0,12,6,19,8.666666667,4971.290528
1181,3.636363636,6166.960606,40,5,27,17,17,12,20,40,60,9,2,4,3,5,5,12,7,5,1,7,1,2,10,5,14,7.083333333,4624.033457
1182,3.25,4862.158333,39,10,28,15,15,7,23,58,41,10,6,8,10,3,2,5,9,0,0,7,1,1,9,5,11,8.583333333,4789.792226
1183,3.833333333,4543.676786,46,8,26,28,17,4,15,43,56,10,3,7,11,5,3,10,1,7,1,8,0,3,8,6,10,6.583333333,5223.325053
1184,2.75,5264.402778,33,6,15,24,27,12,15,66,33,5,9,6,11,0,1,6,3,2,0,9,0,4,10,7,14,8.5,5005.29175
1185,2.909090909,7904.524242,32,9,21,12,21,6,28,43,56,4,7,9,7,2,5,7,4,9,0,14,0,0,5,5,10,8.416666667,5312.024525
1186,2.75,5568.92877,33,9,21,21,24,9,15,51,48,8,5,12,8,1,4,11,6,5,0,5,1,0,12,5,9,9.25,5657.12657
1187,3.727272727,6034.671212,41,0,36,14,21,7,19,53,46,11,5,7,14,1,2,8,7,5,0,11,3,2,9,5,9,8.25,5048.756576
1188,3.444444444,5152.637037,31,9,32,16,19,0,22,45,54,3,7,11,5,2,5,7,3,3,0,13,0,1,12,6,14,8.833333333,5549.723317
