ip_id,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR,label
78,1972.0,2013-06-14,0.0,45481.0,500.0,1.0,3.0,5.0,6,5.0,10.0,5.0,7.0,4.0,4.0,9.0,4.0,6.0,0.0,11.0,1.0,0.0,9.0,11.0,7.0,7.33333333333333,5270.92171347171,3.4166666666666696,5253.59246031746,41.0,17.0,21.0,9.0,21.0,14.0,14.0,43.0,56.0,0.0
79,1978.0,2007-05-13,0.0,44832.0,9955.0,2.0,3.0,3.0,6,7.0,5.0,8.0,11.0,5.0,5.0,6.0,4.0,10.0,0.0,10.0,0.0,1.0,13.0,2.0,7.0,7.5,5118.94268879269,4.08333333333333,4739.608333333329,49.0,6.0,14.0,16.0,26.0,8.0,28.0,46.0,53.0,0.0
80,1975.0,2007-04-18,0.0,43517.0,355986.0,1.0,1.0,6.0,5,11.0,5.0,11.0,10.0,3.0,5.0,5.0,5.0,2.0,0.0,7.0,0.0,3.0,11.0,2.0,12.0,9.0,5488.16504270512,2.75,4587.74722222222,33.0,9.0,27.0,18.0,21.0,18.0,6.0,45.0,54.0,0.0
81,1969.0,2010-01-15,0.0,47883.0,461800.0,1.0,1.0,3.0,6,9.0,6.0,8.0,7.0,5.0,7.0,9.0,4.0,0.0,1.0,7.0,0.0,2.0,12.0,3.0,8.0,8.66666666666667,4273.448331529579,3.8333333333333304,5645.425,46.0,6.0,21.0,15.0,17.0,17.0,21.0,54.0,45.0,0.0
82,1978.0,2011-12-30,1.0,40394.0,500.0,1.0,4.0,6.0,5,5.0,7.0,4.0,9.0,2.0,6.0,7.0,4.0,6.0,0.0,7.0,2.0,5.0,14.0,6.0,8.0,7.58333333333333,5060.948280423279,3.45454545454545,5593.9696969697,38.0,7.0,15.0,21.0,28.0,13.0,13.0,39.0,60.0,0.0
83,1975.0,2014-01-03,0.0,33654.0,30128.0,2.0,1.0,5.0,1,8.0,3.0,11.0,5.0,2.0,2.0,11.0,2.0,3.0,0.0,13.0,0.0,4.0,12.0,5.0,11.0,8.91666666666667,4901.51040764791,3.7272727272727297,4983.41255411255,41.0,9.0,12.0,21.0,24.0,4.0,26.0,56.0,43.0,0.0
84,1973.0,2015-05-08,0.0,38145.0,500.0,2.0,2.0,6.0,6,11.0,9.0,9.0,9.0,1.0,1.0,5.0,2.0,3.0,0.0,13.0,0.0,1.0,12.0,8.0,6.0,8.66666666666667,6312.43000841751,3.5833333333333304,5403.72013888889,43.0,11.0,16.0,23.0,16.0,9.0,23.0,51.0,48.0,0.0
85,1982.0,2013-02-11,1.0,35236.0,12616.0,1.0,3.0,3.0,5,9.0,7.0,8.0,6.0,4.0,6.0,9.0,8.0,2.0,0.0,13.0,2.0,3.0,7.0,4.0,8.0,8.0,4699.75064171939,3.54545454545455,5347.8025974026,39.0,12.0,12.0,23.0,30.0,12.0,7.0,51.0,48.0,0.0
86,1975.0,2008-07-27,0.0,50807.0,500.0,1.0,3.0,3.0,12,7.0,4.0,16.0,8.0,4.0,2.0,6.0,5.0,3.0,1.0,13.0,0.0,3.0,12.0,6.0,10.0,8.33333333333333,4909.42426948052,3.8333333333333304,4801.354166666671,46.0,2.0,8.0,19.0,34.0,17.0,17.0,47.0,52.0,0.0
87,1982.0,2012-08-30,0.0,42652.0,476884.0,2.0,3.0,5.0,1,8.0,6.0,15.0,9.0,0.0,4.0,10.0,5.0,1.0,1.0,4.0,0.0,4.0,8.0,9.0,11.0,7.91666666666667,5404.8616071428605,3.4166666666666696,5086.57638888889,41.0,19.0,19.0,14.0,9.0,14.0,21.0,58.0,41.0,0.0
88,1976.0,2011-10-12,0.0,41593.0,306183.0,1.0,3.0,6.0,3,6.0,4.0,8.0,9.0,4.0,5.0,11.0,6.0,3.0,0.0,6.0,2.0,3.0,8.0,4.0,15.0,7.75,5189.03840488216,3.75,6668.88670634921,45.0,15.0,20.0,22.0,17.0,8.0,15.0,57.0,42.0,0.0
89,1989.0,2012-01-24,0.0,39177.0,500.0,2.0,4.0,5.0,7,9.0,11.0,13.0,12.0,2.0,1.0,13.0,4.0,1.0,0.0,10.0,0.0,1.0,9.0,4.0,10.0,8.33333333333333,4827.87947931698,3.09090909090909,5016.58636363636,34.0,8.0,23.0,8.0,20.0,2.0,35.0,50.0,50.0,0.0
90,1982.0,2006-11-07,1.0,41801.0,94194.0,2.0,1.0,3.0,12,5.0,9.0,9.0,6.0,5.0,7.0,7.0,5.0,6.0,0.0,7.0,1.0,1.0,14.0,5.0,7.0,6.41666666666667,4428.6935515873,4.66666666666667,4467.96130952381,56.0,14.0,23.0,25.0,10.0,14.0,12.0,50.0,50.0,0.0
91,1984.0,2008-11-03,1.0,46885.0,500.0,2.0,1.0,4.0,12,1.0,6.0,9.0,11.0,1.0,2.0,8.0,5.0,5.0,0.0,8.0,0.0,6.0,13.0,7.0,10.0,9.0,5120.238877655,2.7272727272727297,4303.35606060606,30.0,16.0,23.0,30.0,3.0,20.0,6.0,56.0,43.0,0.0
92,1977.0,2016-08-08,0.0,42777.0,500.0,2.0,2.0,3.0,9,11.0,7.0,3.0,10.0,4.0,6.0,11.0,2.0,4.0,0.0,11.0,0.0,2.0,10.0,6.0,8.0,7.91666666666667,5782.667983405479,2.45454545454545,6454.52121212121,27.0,11.0,14.0,14.0,14.0,11.0,33.0,48.0,51.0,0.0
93,1982.0,2007-09-19,0.0,49880.0,142373.0,2.0,4.0,6.0,1,10.0,9.0,12.0,7.0,4.0,5.0,8.0,4.0,2.0,1.0,10.0,1.0,5.0,7.0,6.0,8.0,8.25,4663.00257936508,3.4166666666666696,5954.73958333333,41.0,7.0,21.0,24.0,17.0,7.0,21.0,43.0,56.0,0.0
94,1982.0,2013-10-12,0.0,41116.0,500.0,1.0,2.0,5.0,3,5.0,10.0,8.0,6.0,3.0,4.0,9.0,4.0,2.0,0.0,15.0,3.0,3.0,10.0,4.0,9.0,8.63636363636364,5606.97338065974,3.8333333333333304,4724.61011904762,46.0,8.0,13.0,23.0,26.0,8.0,19.0,50.0,50.0,0.0
95,1980.0,2005-03-20,1.0,40459.0,72541.0,1.0,4.0,4.0,4,3.0,7.0,6.0,7.0,5.0,5.0,9.0,3.0,6.0,0.0,10.0,0.0,1.0,12.0,5.0,13.0,8.83333333333333,4848.28499139749,3.25,5527.902579365079,39.0,7.0,17.0,20.0,15.0,20.0,17.0,51.0,48.0,0.0
96,1985.0,2011-03-09,1.0,44173.0,500.0,2.0,3.0,5.0,12,10.0,8.0,8.0,7.0,0.0,5.0,8.0,1.0,1.0,0.0,13.0,0.0,0.0,12.0,3.0,11.0,8.5,4465.23098568099,2.9166666666666696,6236.139285714289,35.0,8.0,22.0,20.0,20.0,5.0,22.0,40.0,60.0,0.0
97,1977.0,2011-08-02,0.0,37070.0,500.0,2.0,1.0,1.0,12,13.0,3.0,10.0,7.0,3.0,4.0,14.0,2.0,6.0,0.0,7.0,1.0,1.0,8.0,4.0,9.0,9.16666666666667,5162.758516483521,3.54545454545455,4016.90909090909,39.0,10.0,23.0,17.0,23.0,7.0,17.0,48.0,51.0,0.0
98,1974.0,2012-04-04,0.0,42454.0,500.0,2.0,2.0,6.0,11,9.0,6.0,15.0,9.0,4.0,6.0,9.0,8.0,5.0,0.0,5.0,0.0,0.0,4.0,10.0,3.0,7.16666666666667,5974.711850649351,3.3636363636363598,4840.0512987013,37.0,5.0,13.0,37.0,21.0,10.0,10.0,51.0,48.0,0.0
99,1977.0,2015-10-01,0.0,41089.0,500.0,2.0,2.0,1.0,8,11.0,5.0,11.0,6.0,6.0,6.0,5.0,1.0,5.0,1.0,4.0,0.0,2.0,10.0,8.0,11.0,7.25,4832.03954263329,3.75,6070.1325396825405,45.0,8.0,28.0,17.0,11.0,8.0,24.0,60.0,40.0,0.0
100,1984.0,2012-08-31,1.0,40584.0,809307.0,1.0,1.0,1.0,12,4.0,7.0,14.0,10.0,1.0,5.0,8.0,7.0,1.0,0.0,9.0,0.0,1.0,12.0,4.0,8.0,8.75,4548.61211219336,3.6666666666666696,4559.87222222222,44.0,11.0,13.0,22.0,25.0,9.0,18.0,52.0,47.0,0.0
101,1980.0,2007-10-10,0.0,41232.0,755230.0,1.0,4.0,3.0,5,8.0,5.0,8.0,7.0,3.0,5.0,8.0,3.0,4.0,0.0,7.0,0.0,4.0,6.0,9.0,11.0,8.66666666666667,5070.45806508306,2.90909090909091,5700.69696969697,32.0,12.0,21.0,21.0,15.0,9.0,18.0,50.0,50.0,0.0
102,1982.0,2014-01-18,0.0,42895.0,500.0,1.0,4.0,2.0,12,10.0,3.0,14.0,9.0,3.0,6.0,11.0,4.0,6.0,0.0,9.0,0.0,3.0,4.0,2.0,4.0,8.58333333333333,5015.2376803751795,2.45454545454545,6507.48787878788,27.0,3.0,33.0,18.0,40.0,0.0,3.0,62.0,37.0,0.0
103,1976.0,2012-10-06,0.0,45756.0,500.0,1.0,2.0,3.0,3,6.0,9.0,6.0,5.0,6.0,5.0,9.0,2.0,3.0,1.0,12.0,1.0,2.0,17.0,5.0,6.0,7.91666666666667,5369.36697191697,3.2727272727272703,5957.851515151519,36.0,16.0,5.0,33.0,19.0,5.0,19.0,55.0,44.0,0.0
104,1982.0,2010-08-29,0.0,40633.0,358329.0,1.0,1.0,5.0,5,13.0,6.0,4.0,8.0,4.0,1.0,3.0,7.0,6.0,0.0,9.0,0.0,2.0,11.0,3.0,10.0,8.41666666666667,5220.53977625688,3.5,5470.28571428571,42.0,9.0,26.0,16.0,23.0,2.0,21.0,52.0,47.0,0.0
105,1991.0,2009-11-03,0.0,40358.0,500.0,1.0,4.0,2.0,12,8.0,9.0,13.0,10.0,5.0,5.0,10.0,5.0,4.0,1.0,5.0,0.0,1.0,6.0,4.0,13.0,8.25,5158.58629449255,3.3333333333333304,5367.666666666671,40.0,7.0,17.0,20.0,25.0,5.0,25.0,57.0,42.0,0.0
106,1983.0,2011-09-25,0.0,42840.0,500.0,1.0,2.0,1.0,4,11.0,9.0,7.0,8.0,4.0,2.0,12.0,2.0,6.0,0.0,10.0,2.0,3.0,5.0,2.0,13.0,8.0,4628.1380952381,3.09090909090909,4378.59090909091,34.0,2.0,14.0,26.0,23.0,14.0,17.0,67.0,32.0,0.0
107,1982.0,2008-09-18,0.0,44032.0,500.0,2.0,1.0,2.0,5,10.0,6.0,10.0,7.0,3.0,1.0,12.0,4.0,6.0,0.0,8.0,0.0,4.0,6.0,6.0,9.0,7.58333333333333,5030.64234607985,3.5833333333333304,6641.06805555556,43.0,2.0,20.0,18.0,13.0,18.0,25.0,55.0,44.0,0.0
108,1981.0,2017-05-26,0.0,46777.0,500.0,2.0,2.0,5.0,5,8.0,9.0,3.0,5.0,1.0,4.0,9.0,6.0,2.0,1.0,13.0,0.0,3.0,8.0,1.0,13.0,8.5,5373.376041666671,3.6666666666666696,4811.81828703704,44.0,6.0,25.0,18.0,13.0,20.0,15.0,50.0,50.0,0.0
109,1982.0,2007-11-01,2.0,41464.0,326297.0,1.0,1.0,2.0,12,12.0,4.0,13.0,7.0,3.0,3.0,9.0,3.0,8.0,1.0,5.0,2.0,2.0,8.0,3.0,12.0,7.91666666666667,4886.417503561261,3.5,5040.76984126984,42.0,23.0,21.0,14.0,21.0,9.0,9.0,35.0,64.0,0.0
110,1974.0,2005-06-07,0.0,39724.0,683140.0,2.0,1.0,1.0,2,9.0,5.0,11.0,4.0,4.0,3.0,9.0,2.0,3.0,0.0,10.0,1.0,5.0,14.0,3.0,13.0,8.0,5400.29811507937,4.41666666666667,4643.54074074074,53.0,5.0,32.0,15.0,22.0,7.0,16.0,52.0,47.0,0.0
111,1980.0,2006-10-13,0.0,42037.0,485271.0,2.0,3.0,4.0,7,6.0,7.0,10.0,9.0,3.0,3.0,5.0,5.0,4.0,0.0,7.0,1.0,2.0,16.0,8.0,10.0,8.0,4653.82479256854,3.0,4615.17777777778,36.0,19.0,19.0,13.0,25.0,5.0,16.0,38.0,61.0,0.0
112,1967.0,2013-05-13,3.0,39463.0,321737.0,2.0,3.0,5.0,3,9.0,7.0,14.0,7.0,0.0,2.0,7.0,4.0,7.0,0.0,9.0,0.0,0.0,11.0,5.0,5.0,8.41666666666667,4778.28887987013,4.454545454545451,5351.3294372294395,49.0,10.0,20.0,24.0,18.0,10.0,16.0,53.0,46.0,0.0
113,1984.0,2012-12-22,0.0,36746.0,979115.0,2.0,3.0,2.0,11,7.0,8.0,11.0,6.0,2.0,6.0,12.0,3.0,3.0,0.0,13.0,0.0,0.0,10.0,3.0,9.0,7.75,5385.53888888889,2.7272727272727297,6986.659090909089,30.0,16.0,13.0,26.0,20.0,3.0,20.0,43.0,56.0,0.0
114,1976.0,2012-08-02,0.0,43899.0,500.0,1.0,2.0,5.0,3,2.0,10.0,7.0,6.0,2.0,3.0,5.0,3.0,5.0,0.0,16.0,3.0,3.0,12.0,7.0,10.0,6.66666666666667,5277.704292929289,3.2727272727272703,4988.48257575758,36.0,19.0,22.0,13.0,8.0,16.0,19.0,55.0,44.0,0.0
115,1982.0,2011-01-06,0.0,37775.0,500.0,2.0,4.0,5.0,1,6.0,4.0,10.0,8.0,2.0,4.0,7.0,2.0,4.0,1.0,8.0,1.0,6.0,15.0,8.0,7.0,7.66666666666667,4817.54233405483,3.75,4824.62718253968,45.0,11.0,11.0,26.0,13.0,8.0,28.0,46.0,53.0,0.0
116,1985.0,2012-05-28,0.0,43727.0,630935.0,2.0,3.0,2.0,3,5.0,3.0,10.0,4.0,6.0,3.0,6.0,5.0,6.0,0.0,13.0,0.0,1.0,21.0,3.0,7.0,7.58333333333333,5399.858417508421,3.5,6041.19027777778,42.0,14.0,4.0,21.0,21.0,11.0,26.0,42.0,57.0,0.0
117,1982.0,2005-08-21,0.0,37121.0,648288.0,1.0,4.0,5.0,8,6.0,8.0,12.0,4.0,3.0,4.0,8.0,5.0,6.0,0.0,12.0,1.0,3.0,6.0,8.0,6.0,9.66666666666667,5172.0771903205705,3.0833333333333304,5340.73611111111,37.0,5.0,16.0,16.0,18.0,13.0,29.0,67.0,32.0,0.0
118,1971.0,2009-01-08,1.0,42629.0,500.0,1.0,2.0,6.0,5,1.0,10.0,13.0,8.0,6.0,4.0,5.0,6.0,1.0,0.0,8.0,0.0,2.0,11.0,4.0,13.0,9.08333333333333,4994.01161465849,3.5,6714.54166666667,35.0,0.0,17.0,22.0,20.0,8.0,31.0,60.0,40.0,0.0
119,1979.0,2010-12-05,0.0,50213.0,1437350.0,1.0,1.0,2.0,5,6.0,12.0,10.0,2.0,3.0,2.0,6.0,3.0,2.0,0.0,9.0,1.0,3.0,13.0,4.0,16.0,7.16666666666667,5368.3285233285205,3.9166666666666696,4759.05833333333,47.0,14.0,14.0,21.0,17.0,4.0,27.0,48.0,51.0,0.0
120,1987.0,2015-07-10,0.0,45978.0,761040.0,1.0,4.0,4.0,7,8.0,9.0,10.0,5.0,2.0,5.0,6.0,6.0,3.0,0.0,14.0,1.0,1.0,8.0,6.0,6.0,8.75,4944.98406084656,2.6666666666666696,5817.097222222221,32.0,12.0,3.0,25.0,28.0,9.0,21.0,56.0,43.0,0.0
121,1979.0,2013-04-11,0.0,46724.0,132828.0,2.0,4.0,3.0,12,9.0,9.0,12.0,10.0,2.0,2.0,5.0,8.0,5.0,0.0,7.0,0.0,2.0,6.0,5.0,12.0,9.25,5902.29426707552,2.8333333333333304,3646.8020833333294,34.0,8.0,32.0,14.0,26.0,5.0,11.0,52.0,47.0,0.0
122,1972.0,2007-11-22,0.0,40174.0,500.0,2.0,1.0,6.0,11,3.0,4.0,7.0,15.0,5.0,6.0,5.0,11.0,3.0,0.0,7.0,2.0,1.0,12.0,2.0,10.0,7.41666666666667,5448.63271265771,3.1666666666666696,6833.63055555556,38.0,5.0,21.0,26.0,23.0,10.0,13.0,57.0,42.0,0.0
123,1979.0,2016-11-01,0.0,42411.0,500.0,1.0,2.0,1.0,12,8.0,8.0,7.0,12.0,2.0,5.0,3.0,5.0,2.0,1.0,9.0,2.0,3.0,10.0,3.0,11.0,9.08333333333333,5582.742321567321,2.6666666666666696,4907.705555555561,32.0,6.0,15.0,18.0,28.0,6.0,25.0,56.0,43.0,0.0
124,1982.0,2009-11-10,0.0,45608.0,883784.0,1.0,2.0,3.0,12,6.0,8.0,6.0,9.0,2.0,8.0,5.0,4.0,5.0,0.0,15.0,1.0,0.0,5.0,4.0,8.0,8.5,4809.599540043289,2.45454545454545,4497.20606060606,27.0,0.0,22.0,22.0,22.0,18.0,14.0,62.0,37.0,0.0
125,1987.0,2008-10-15,1.0,40394.0,500.0,1.0,4.0,3.0,2,9.0,6.0,17.0,4.0,1.0,5.0,13.0,2.0,3.0,0.0,9.0,0.0,1.0,8.0,3.0,9.0,8.66666666666667,5657.28578874829,3.5833333333333304,4172.704166666671,43.0,6.0,18.0,18.0,30.0,9.0,16.0,62.0,37.0,0.0
126,1978.0,2009-05-17,0.0,49821.0,500.0,2.0,3.0,3.0,2,6.0,5.0,13.0,9.0,0.0,7.0,6.0,2.0,1.0,0.0,10.0,0.0,5.0,17.0,2.0,10.0,7.58333333333333,6087.01927910053,3.2727272727272703,4873.1893939394,36.0,13.0,11.0,16.0,22.0,19.0,16.0,52.0,47.0,0.0
127,1974.0,2004-01-04,0.0,48379.0,500.0,2.0,1.0,5.0,6,7.0,5.0,12.0,8.0,1.0,3.0,5.0,3.0,0.0,0.0,13.0,0.0,4.0,16.0,5.0,8.0,8.83333333333333,4260.17488275613,4.16666666666667,4668.822916666671,50.0,6.0,26.0,10.0,26.0,4.0,28.0,42.0,58.0,0.0
128,1977.0,2011-07-20,0.0,40742.0,635181.0,1.0,2.0,4.0,6,7.0,5.0,5.0,11.0,3.0,8.0,6.0,3.0,4.0,0.0,14.0,0.0,1.0,12.0,5.0,10.0,7.5,5942.71511243386,2.7272727272727297,5172.33939393939,30.0,10.0,30.0,13.0,23.0,10.0,13.0,53.0,46.0,0.0
129,1978.0,2013-04-21,0.0,43483.0,4651.0,1.0,4.0,1.0,8,10.0,7.0,8.0,7.0,1.0,0.0,11.0,2.0,7.0,0.0,11.0,1.0,4.0,14.0,5.0,12.0,8.33333333333333,4631.15959387834,2.25,4255.15,27.0,18.0,11.0,7.0,29.0,7.0,25.0,59.0,40.0,0.0
130,1977.0,2008-01-21,0.0,39321.0,487593.0,1.0,2.0,3.0,9,6.0,7.0,12.0,7.0,1.0,6.0,8.0,6.0,2.0,0.0,8.0,1.0,7.0,12.0,4.0,13.0,8.33333333333333,5814.98941798942,3.5,5779.0138888888905,42.0,11.0,19.0,11.0,26.0,9.0,21.0,64.0,35.0,0.0
131,1976.0,2012-03-31,0.0,47520.0,500.0,1.0,3.0,5.0,4,8.0,7.0,13.0,10.0,2.0,4.0,6.0,1.0,6.0,1.0,15.0,2.0,3.0,6.0,4.0,7.0,7.91666666666667,4423.72886904762,3.25,4949.11388888889,39.0,17.0,28.0,28.0,5.0,5.0,15.0,38.0,61.0,0.0
132,1996.0,2011-12-27,0.0,49832.0,500.0,2.0,2.0,2.0,9,12.0,2.0,13.0,6.0,6.0,3.0,10.0,2.0,3.0,0.0,14.0,0.0,4.0,8.0,9.0,8.0,8.33333333333333,5087.9842957968,3.25,5301.8089285714295,39.0,7.0,17.0,12.0,25.0,15.0,20.0,64.0,35.0,0.0
133,1980.0,2015-10-27,0.0,44530.0,123873.0,2.0,1.0,1.0,6,11.0,9.0,7.0,10.0,5.0,3.0,6.0,3.0,2.0,0.0,11.0,1.0,1.0,10.0,5.0,10.0,7.33333333333333,4865.03536324786,3.54545454545455,5231.96590909091,39.0,10.0,35.0,7.0,25.0,7.0,12.0,48.0,51.0,0.0
134,1984.0,2011-09-10,1.0,46734.0,500.0,2.0,2.0,6.0,8,7.0,6.0,9.0,6.0,4.0,6.0,13.0,4.0,5.0,0.0,10.0,0.0,0.0,9.0,7.0,13.0,8.25,4954.27784090909,3.6363636363636402,5859.85692640693,40.0,25.0,10.0,15.0,25.0,10.0,15.0,52.0,47.0,0.0
135,1976.0,2011-08-15,0.0,38263.0,500.0,1.0,4.0,2.0,12,9.0,7.0,8.0,6.0,2.0,2.0,11.0,3.0,5.0,0.0,8.0,0.0,1.0,14.0,7.0,9.0,9.0,5069.54643620269,3.3636363636363598,5768.351515151519,37.0,10.0,21.0,16.0,18.0,10.0,21.0,59.0,40.0,0.0
136,1985.0,2006-10-16,0.0,51806.0,500.0,1.0,1.0,4.0,1,4.0,8.0,7.0,5.0,1.0,2.0,8.0,6.0,4.0,0.0,9.0,1.0,4.0,19.0,10.0,12.0,8.33333333333333,4983.02389369889,2.9166666666666696,5106.215277777779,35.0,8.0,28.0,11.0,11.0,11.0,28.0,37.0,62.0,0.0
137,1985.0,2014-10-01,2.0,43900.0,457367.0,1.0,2.0,1.0,12,6.0,9.0,12.0,13.0,4.0,2.0,11.0,3.0,2.0,2.0,10.0,1.0,2.0,4.0,2.0,11.0,7.33333333333333,5484.19810155123,3.5,6768.234722222221,42.0,4.0,23.0,19.0,21.0,9.0,21.0,54.0,45.0,0.0
138,1977.0,2009-02-14,2.0,39684.0,500.0,2.0,2.0,3.0,12,4.0,7.0,3.0,10.0,3.0,7.0,10.0,6.0,8.0,0.0,11.0,1.0,2.0,10.0,2.0,11.0,7.91666666666667,5297.406191493689,3.54545454545455,4428.37878787879,39.0,7.0,17.0,25.0,17.0,5.0,25.0,56.0,43.0,0.0
139,1979.0,2013-07-07,0.0,38222.0,567665.0,2.0,1.0,5.0,7,3.0,9.0,10.0,8.0,4.0,3.0,8.0,2.0,4.0,1.0,7.0,1.0,1.0,13.0,5.0,17.0,8.0,4544.66788720539,3.25,5461.0625,39.0,12.0,28.0,15.0,17.0,15.0,10.0,64.0,35.0,0.0
140,1974.0,2011-08-03,0.0,45712.0,500.0,1.0,1.0,2.0,4,9.0,5.0,7.0,6.0,6.0,1.0,12.0,1.0,4.0,0.0,6.0,3.0,5.0,15.0,6.0,9.0,7.91666666666667,5221.49398749399,2.9166666666666696,4036.2888888888897,35.0,2.0,8.0,22.0,17.0,14.0,34.0,71.0,28.0,0.0
141,1978.0,2009-06-09,0.0,46979.0,261348.0,1.0,2.0,3.0,2,10.0,8.0,10.0,8.0,4.0,7.0,6.0,5.0,6.0,0.0,8.0,0.0,3.0,9.0,2.0,8.0,7.83333333333333,3883.4705026455,2.5,3840.5416666666706,25.0,8.0,24.0,24.0,20.0,8.0,16.0,52.0,48.0,0.0
142,1983.0,2008-08-05,1.0,35695.0,500.0,2.0,2.0,3.0,2,5.0,7.0,9.0,7.0,1.0,4.0,16.0,2.0,5.0,0.0,5.0,1.0,2.0,8.0,8.0,13.0,7.58333333333333,4791.63935693936,3.5833333333333304,4034.1791666666704,43.0,13.0,20.0,16.0,20.0,9.0,18.0,44.0,55.0,0.0
143,1985.0,2010-09-03,1.0,38885.0,822005.0,1.0,2.0,2.0,9,8.0,7.0,5.0,13.0,3.0,3.0,5.0,2.0,2.0,0.0,12.0,0.0,0.0,10.0,7.0,11.0,8.41666666666667,6107.12958453583,3.8333333333333304,6967.41388888889,46.0,8.0,19.0,17.0,23.0,10.0,19.0,50.0,50.0,0.0
144,1980.0,2008-08-14,0.0,37655.0,500.0,2.0,2.0,1.0,3,7.0,0.0,5.0,8.0,3.0,3.0,10.0,6.0,3.0,1.0,10.0,0.0,7.0,12.0,7.0,13.0,7.91666666666667,4454.927489177489,4.27272727272727,3699.2011904761894,47.0,6.0,14.0,27.0,21.0,10.0,19.0,38.0,61.0,0.0
145,1983.0,2008-01-30,0.0,40494.0,899852.0,1.0,3.0,4.0,1,10.0,5.0,4.0,5.0,4.0,1.0,7.0,5.0,8.0,0.0,9.0,2.0,4.0,12.0,7.0,11.0,7.83333333333333,5173.24446248196,3.75,4604.984722222221,45.0,8.0,22.0,22.0,20.0,13.0,13.0,53.0,46.0,0.0
146,1989.0,2010-04-11,1.0,41619.0,136973.0,2.0,4.0,1.0,12,8.0,2.0,9.0,8.0,1.0,2.0,11.0,4.0,11.0,0.0,10.0,0.0,0.0,13.0,8.0,9.0,7.25,6193.70092592593,3.5833333333333304,5433.60277777778,43.0,4.0,20.0,16.0,30.0,6.0,20.0,48.0,51.0,0.0
147,1973.0,2012-09-09,0.0,43482.0,500.0,2.0,3.0,2.0,11,7.0,1.0,11.0,8.0,2.0,9.0,10.0,5.0,1.0,0.0,9.0,1.0,0.0,10.0,7.0,9.0,8.75,5379.4644751082205,3.75,4968.99305555556,45.0,15.0,13.0,26.0,20.0,6.0,17.0,44.0,55.0,0.0
148,1983.0,2014-06-04,1.0,34500.0,500.0,1.0,3.0,3.0,7,12.0,9.0,10.0,6.0,1.0,5.0,8.0,5.0,6.0,0.0,5.0,0.0,1.0,16.0,6.0,4.0,6.16666666666667,5545.75985449735,3.0833333333333304,6000.2638888888905,37.0,21.0,27.0,18.0,24.0,2.0,5.0,40.0,59.0,0.0
149,1978.0,2012-01-25,2.0,43474.0,500.0,2.0,2.0,3.0,12,6.0,4.0,12.0,9.0,2.0,5.0,9.0,4.0,5.0,0.0,5.0,1.0,2.0,14.0,5.0,9.0,7.25,4932.81871091871,3.45454545454545,5680.39069264069,38.0,5.0,34.0,18.0,18.0,10.0,13.0,47.0,52.0,0.0
150,1973.0,2010-09-07,0.0,49555.0,440769.0,1.0,4.0,4.0,3,8.0,10.0,6.0,6.0,2.0,3.0,15.0,6.0,4.0,0.0,10.0,0.0,1.0,13.0,5.0,6.0,7.91666666666667,5064.9488997114,3.0,5075.928571428571,36.0,8.0,16.0,22.0,22.0,8.0,22.0,52.0,47.0,0.0
151,1980.0,2008-03-22,0.0,39186.0,1280600.0,1.0,4.0,4.0,12,7.0,6.0,12.0,7.0,2.0,2.0,11.0,6.0,5.0,0.0,10.0,2.0,2.0,9.0,3.0,14.0,8.16666666666667,4680.14381868132,3.3333333333333304,4656.71296296296,30.0,3.0,26.0,23.0,20.0,10.0,16.0,50.0,50.0,0.0
152,1984.0,2005-04-23,0.0,40390.0,999092.0,2.0,4.0,5.0,9,7.0,4.0,9.0,5.0,4.0,3.0,5.0,5.0,3.0,0.0,12.0,0.0,2.0,15.0,7.0,10.0,10.6666666666667,4999.548073271761,2.90909090909091,5372.93484848485,32.0,3.0,40.0,12.0,18.0,0.0,25.0,53.0,46.0,0.0
153,1977.0,2012-03-07,0.0,39234.0,500.0,1.0,3.0,2.0,4,7.0,3.0,7.0,7.0,1.0,2.0,7.0,4.0,7.0,0.0,12.0,1.0,3.0,15.0,5.0,14.0,7.08333333333333,5712.8483509545995,3.1666666666666696,5093.11805555556,38.0,18.0,10.0,23.0,18.0,7.0,21.0,47.0,52.0,0.0
154,1980.0,2012-10-12,2.0,41832.0,500.0,1.0,3.0,1.0,5,7.0,14.0,4.0,9.0,3.0,8.0,8.0,3.0,6.0,1.0,7.0,0.0,4.0,14.0,4.0,8.0,8.33333333333333,4821.55380291005,4.25,5360.88240740741,51.0,13.0,29.0,13.0,17.0,3.0,21.0,29.0,70.0,0.0
155,1976.0,2011-07-18,0.0,37322.0,149485.0,2.0,1.0,4.0,5,12.0,7.0,4.0,6.0,1.0,3.0,8.0,6.0,5.0,0.0,9.0,1.0,0.0,9.0,7.0,17.0,7.91666666666667,5773.97707431457,4.08333333333333,4760.1755952381,49.0,8.0,18.0,14.0,38.0,4.0,16.0,48.0,51.0,0.0
